booking_id,customer_id,booking_timestamp,booking_value
B001795,C05085,2025-10-22 00:28:00,449
B001796,C05088,2025-07-31 23:22:00,976
B001797,C05091,2026-01-02 05:22:00,1237
B001798,C05101,2025-03-06 04:23:00,396
B001799,C05104,2025-12-02 23:42:00,512
B001800,C05105,2025-04-27 01:57:00,855
B001801,C05107,2025-10-02 19:52:00,245
B001802,C05108,2025-06-21 04:46:00,531
B001803,C05113,2025-03-21 11:30:00,1159
B001804,C05114,2025-07-24 18:03:00,1442
B001805,C05116,2025-07-01 19:01:00,236
B001806,C05120,2025-11-21 08:56:00,1443
B001807,C05121,2025-04-26 17:16:00,1047
B001808,C05123,2025-04-14 18:29:00,569
B001809,C05127,2025-11-09 17:43:00,311
B001810,C05130,2025-06-02 02:10:00,443
B001811,C05135,2025-10-09 12:19:00,171
B001812,C05137,2025-09-24 22:32:00,216
B001813,C05140,2025-09-18 19:51:00,1178
B001814,C05141,2025-03-06 23:57:00,906
B001815,C05142,2025-05-31 08:57:00,480
B001816,C05143,2025-04-19 12:59:00,615
B001817,C05146,2025-08-27 23:27:00,700
B001818,C05148,2025-03-18 19:48:00,1055
B001819,C05149,2025-04-04 10:36:00,749
B001820,C05153,2025-11-06 10:51:00,595
B001821,C05155,2025-12-14 04:02:00,362
B001822,C05159,2025-10-16 06:38:00,1126
B001823,C05160,2025-01-19 17:02:00,1218
B001824,C05162,2025-04-21 15:10:00,798
B001825,C05164,2025-01-20 10:12:00,1438
B001826,C05165,2025-03-01 11:41:00,1249
B001827,C05166,2025-09-07 21:07:00,313
B001828,C05168,2025-01-20 11:00:00,186
B001829,C05169,2025-05-15 07:06:00,1053
B001830,C05171,2025-01-16 07:49:00,1288
B001831,C05173,2025-04-23 15:53:00,282
B001832,C05174,2025-11-07 11:26:00,1337
B001833,C05178,2025-04-05 06:34:00,581
B001834,C05185,2026-01-03 09:40:00,1173
B001835,C05187,2025-11-16 00:36:00,380
B001836,C05197,2025-04-05 10:22:00,195
B001837,C05202,2025-04-09 03:39:00,987
B001838,C05204,2025-04-16 05:45:00,155
B001839,C05205,2025-02-28 12:39:00,1237
B001840,C05212,2025-01-23 01:16:00,1029
B001841,C05214,2025-09-29 01:55:00,896
B001842,C05221,2025-12-24 05:25:00,416
B001843,C05223,2025-09-01 22:01:00,1024
B001844,C05224,2025-02-02 08:35:00,1394
B001845,C05228,2025-08-18 22:31:00,177
B001846,C05229,2025-03-02 21:41:00,359
B001847,C05230,2025-10-26 04:32:00,678
B001848,C05232,2025-07-04 19:25:00,1394
B001849,C05233,2025-06-06 02:13:00,1210
B001850,C05236,2025-02-04 01:56:00,1405
B001851,C05238,2025-08-08 17:36:00,733
B001852,C05239,2025-08-04 11:56:00,1487
B001853,C05240,2025-11-18 01:45:00,1063
B001854,C05241,2025-07-23 11:57:00,592
B001855,C05246,2025-12-18 01:11:00,275
B001856,C05255,2025-11-28 19:37:00,161
B001857,C05257,2025-04-22 09:45:00,1302
B001858,C05259,2026-01-16 08:22:00,1067
B001859,C05263,2025-05-21 04:36:00,1143
B001860,C05269,2025-08-26 11:29:00,920
B001861,C05278,2025-03-31 02:44:00,1382
B001862,C05279,2025-02-15 01:59:00,424
B001863,C05282,2025-03-12 06:29:00,346
B001864,C05284,2025-06-22 05:43:00,1307
B001865,C05294,2025-11-20 19:33:00,1226
B001866,C05296,2025-10-12 18:16:00,1436
B001867,C05300,2025-09-18 11:54:00,1081
B001868,C05308,2025-10-03 22:05:00,142
B001869,C05310,2025-05-04 14:21:00,568
B001870,C05311,2025-01-17 14:29:00,202
B001871,C05312,2025-11-11 05:26:00,377
B001872,C05314,2025-11-29 06:34:00,434
B001873,C05316,2025-10-23 02:15:00,298
B001874,C05318,2025-05-21 23:36:00,542
B001875,C05323,2025-12-04 08:25:00,1328
B001876,C05327,2025-12-17 03:57:00,1104
B001877,C05328,2025-02-07 01:33:00,405
B001878,C05331,2025-04-08 08:38:00,202
B001879,C05333,2026-01-09 10:09:00,670
B001880,C05335,2025-09-14 00:28:00,1318
B001881,C05341,2025-07-03 20:19:00,1265
B001882,C05344,2025-08-02 17:38:00,455
B001883,C05346,2025-03-16 06:24:00,267
B001884,C05348,2025-09-20 16:18:00,894
B001885,C05353,2025-01-09 21:05:00,458
B001886,C05355,2025-02-22 16:01:00,621
B001887,C05357,2025-09-30 03:36:00,891
B001888,C05360,2026-01-08 22:33:00,204
B001889,C05362,2025-01-27 04:30:00,1440
B001890,C05366,2025-07-31 09:37:00,800
B001891,C05375,2025-11-04 11:10:00,898
B001892,C05376,2025-02-26 11:33:00,685
B001893,C05378,2025-11-30 19:57:00,829
B001894,C05380,2025-01-31 02:32:00,437
B001895,C05387,2025-05-25 19:02:00,949
B001896,C05395,2025-07-14 22:40:00,1416
B001897,C05396,2025-11-04 10:52:00,485
B001898,C05401,2025-03-13 06:27:00,117
B001899,C05403,2025-06-11 12:24:00,109
B001900,C05405,2025-04-17 19:34:00,1317
B001901,C05412,2025-06-22 19:13:00,1306
B001902,C05416,2025-12-21 03:52:00,777
B001903,C05419,2025-10-12 09:18:00,557
B001904,C05421,2025-10-26 14:24:00,1229
B001905,C05424,2025-04-05 09:49:00,1421
B001906,C05425,2025-02-18 14:24:00,917
B001907,C05431,2025-08-07 04:12:00,1298
B001908,C05434,2025-02-12 22:46:00,1439
B001909,C05435,2025-04-20 21:57:00,203
B001910,C05437,2025-02-11 04:11:00,1451
B001911,C05438,2025-02-03 15:09:00,263
B001912,C05439,2025-09-07 13:10:00,1156
B001913,C05440,2025-06-16 23:28:00,1491
B001914,C05442,2025-11-15 17:53:00,577
B001915,C05443,2025-03-01 13:18:00,565
B001916,C05446,2025-08-15 15:04:00,471
B001917,C05447,2025-01-21 18:27:00,573
B001918,C05449,2025-10-10 13:20:00,1460
B001919,C05450,2025-01-22 16:39:00,1056
B001920,C05452,2025-04-19 13:52:00,774
B001921,C05453,2025-10-11 08:23:00,1111
B001922,C05456,2025-08-31 01:54:00,1197
B001923,C05457,2025-06-14 10:57:00,255
B001924,C05459,2026-01-01 23:17:00,1253
B001925,C05466,2025-12-19 22:09:00,1370
B001926,C05467,2025-09-08 14:20:00,501
B001927,C05468,2025-06-16 18:14:00,301
B001928,C05472,2025-11-15 14:06:00,801
B001929,C05477,2025-05-22 11:42:00,126
B001930,C05479,2025-06-11 09:28:00,936
B001931,C05486,2025-09-30 23:40:00,628
B001932,C05487,2025-12-26 03:17:00,1458
B001933,C05488,2025-02-14 13:04:00,1378
B001934,C05491,2025-05-19 16:47:00,1316
B001935,C05492,2025-08-20 16:47:00,1078
B001936,C05495,2025-04-19 22:03:00,616
B001937,C05501,2025-04-12 07:36:00,338
B001938,C05506,2025-11-11 21:49:00,1318
B001939,C05513,2025-04-06 20:53:00,936
B001940,C05516,2025-02-17 09:18:00,824
B001941,C05519,2025-05-10 08:27:00,725
B001942,C05520,2025-10-28 15:22:00,473
B001943,C05523,2025-01-14 09:50:00,424
B001944,C05524,2025-05-07 08:46:00,499
B001945,C05528,2025-03-01 12:51:00,1087
B001946,C05529,2025-04-03 12:19:00,394
B001947,C05530,2026-01-15 17:41:00,761
B001948,C05533,2025-03-14 08:44:00,609
B001949,C05536,2025-08-01 07:16:00,1330
B001950,C05540,2025-07-27 09:08:00,945
B001951,C05541,2025-11-25 01:45:00,355
B001952,C05543,2025-07-05 02:47:00,406
B001953,C05548,2025-05-02 09:27:00,556
B001954,C05549,2025-03-20 10:28:00,1354
B001955,C05552,2025-12-25 12:40:00,1304
B001956,C05558,2025-11-24 14:26:00,338
B001957,C05560,2025-05-02 20:20:00,1495
B001958,C05565,2026-01-11 02:25:00,1314
B001959,C05568,2025-06-27 09:16:00,239
B001960,C05571,2025-12-08 19:49:00,186
B001961,C05575,2025-10-08 16:48:00,1293
B001962,C05581,2025-01-22 21:20:00,365
B001963,C05582,2025-12-19 16:09:00,311
B001964,C05583,2025-12-18 00:50:00,200
B001965,C05585,2025-01-07 21:31:00,446
B001966,C05590,2025-05-22 23:00:00,127
B001967,C05592,2025-10-21 21:07:00,311
B001968,C05593,2025-01-13 20:18:00,493
B001969,C05594,2026-01-08 07:01:00,153
B001970,C05603,2025-03-13 18:56:00,163
B001971,C05605,2025-02-08 08:25:00,788
B001972,C05606,2026-01-13 16:31:00,841
B001973,C05609,2025-01-20 00:48:00,467
B001974,C05611,2025-03-06 22:49:00,991
B001975,C05614,2025-05-24 16:03:00,308
B001976,C05615,2025-08-16 07:16:00,1470
B001977,C05616,2025-03-09 10:46:00,976
B001978,C05620,2025-03-25 22:42:00,1402
B001979,C05621,2025-09-01 04:22:00,892
B001980,C05625,2025-10-24 02:55:00,1318
B001981,C05626,2025-10-08 23:46:00,657
B001982,C05628,2025-09-16 14:21:00,1088
B001983,C05629,2025-09-16 13:40:00,337
B001984,C05638,2025-07-20 18:49:00,404
B001985,C05640,2025-08-26 13:45:00,685
B001986,C05641,2025-07-27 05:34:00,1007
B001987,C05643,2025-04-25 12:37:00,322
B001988,C05646,2025-08-02 03:13:00,248
B001989,C05648,2025-12-14 16:30:00,526
B001990,C05653,2025-12-04 17:10:00,1097
B001991,C05656,2025-08-17 23:09:00,1354
B001992,C05659,2025-11-18 18:56:00,458
B001993,C05660,2025-08-17 21:26:00,1102
B001994,C05662,2025-07-15 15:43:00,1392
B001995,C05664,2025-06-28 03:15:00,178
B001996,C05669,2025-10-06 14:39:00,1249
B001997,C05673,2025-02-05 10:21:00,1279
B001998,C05674,2025-02-22 02:36:00,1200
B001999,C05676,2025-01-26 10:03:00,588
B002000,C05684,2025-10-14 01:41:00,1293
B002001,C05686,2025-06-10 20:31:00,343
B002002,C05690,2025-05-07 22:52:00,503
B002003,C05697,2025-09-22 19:41:00,1079
B002004,C05700,2025-11-30 07:08:00,165
B002005,C05705,2025-02-08 23:59:00,859
B002006,C05712,2025-07-11 13:39:00,116
B002007,C05719,2025-11-09 20:18:00,982
B002008,C05720,2025-10-13 21:26:00,588
B002009,C05723,2026-01-01 01:37:00,1116
B002010,C05726,2025-07-12 13:20:00,957
B002011,C05730,2025-06-08 13:12:00,1479
B002012,C05732,2025-02-22 03:33:00,1182
B002013,C05735,2025-06-16 08:35:00,300
B002014,C05736,2025-09-08 14:21:00,610
B002015,C05739,2025-11-13 04:04:00,671
B002016,C05740,2025-11-13 18:12:00,1333
B002017,C05744,2025-07-27 04:08:00,598
B002018,C05745,2025-04-17 00:49:00,570
B002019,C05751,2025-08-27 19:33:00,934
B002020,C05755,2025-02-01 02:34:00,354
B002021,C05757,2025-03-03 22:29:00,110
B002022,C05759,2025-01-17 05:28:00,183
B002023,C05760,2025-11-14 16:02:00,1401
B002024,C05762,2025-08-08 21:54:00,1188
B002025,C05764,2025-03-16 02:02:00,1499
B002026,C05766,2025-08-09 17:50:00,1051
B002027,C05770,2025-05-29 13:10:00,468
B002028,C05772,2025-05-19 05:23:00,1277
B002029,C05773,2025-11-20 18:21:00,876
B002030,C05776,2025-08-09 04:58:00,1270
B002031,C05779,2025-10-25 13:04:00,558
B002032,C05780,2025-08-08 11:51:00,1429
B002033,C05781,2025-09-18 07:58:00,474
B002034,C05790,2025-07-04 10:07:00,353
B002035,C05799,2026-01-02 22:39:00,1132
B002036,C05807,2025-06-11 00:40:00,289
B002037,C05812,2025-10-15 22:10:00,568
B002038,C05813,2025-03-21 20:51:00,249
B002039,C05814,2025-06-17 22:29:00,242
B002040,C05817,2025-08-07 16:54:00,231
B002041,C05818,2025-09-03 01:08:00,719
B002042,C05820,2025-12-08 00:23:00,1359
B002043,C05821,2025-08-09 15:19:00,272
B002044,C05822,2025-10-17 09:47:00,1349
B002045,C05826,2025-07-13 14:14:00,149
B002046,C05828,2025-05-21 16:20:00,530
B002047,C05831,2025-09-15 19:18:00,358
B002048,C05834,2025-05-08 11:49:00,399
B002049,C05840,2025-04-25 17:51:00,466
B002050,C05844,2025-05-28 18:23:00,1439
B002051,C05845,2026-01-02 15:22:00,1226
B002052,C05849,2025-04-01 15:28:00,1498
B002053,C05851,2025-08-24 18:15:00,1248
B002054,C05852,2025-10-22 05:23:00,1344
B002055,C05854,2025-06-30 13:52:00,399
B002056,C05857,2025-11-04 13:37:00,441
B002057,C05859,2026-01-04 16:02:00,1115
B002058,C05869,2025-07-20 14:11:00,203
B002059,C05871,2025-08-18 03:19:00,1245
B002060,C05873,2025-05-11 06:19:00,1091
B002061,C05879,2025-04-15 16:54:00,1015
B002062,C05880,2025-02-24 23:42:00,879
B002063,C05881,2025-07-09 11:55:00,887
B002064,C05883,2025-08-02 17:04:00,1250
B002065,C05885,2025-01-16 07:05:00,677
B002066,C05888,2025-12-08 21:06:00,368
B002067,C05890,2025-06-11 16:38:00,1485
B002068,C05891,2025-10-03 15:35:00,253
B002069,C05892,2025-08-23 17:43:00,304
B002070,C05895,2025-08-30 01:08:00,1306
B002071,C05899,2025-11-26 00:42:00,303
B002072,C05900,2025-02-22 17:23:00,122
B002073,C05904,2025-05-05 10:13:00,423
B002074,C05915,2025-01-22 17:18:00,132
B002075,C05917,2025-05-07 04:36:00,1307
B002076,C05923,2026-01-14 21:00:00,156
B002077,C05935,2025-09-13 21:41:00,913
B002078,C05938,2025-07-27 23:05:00,666
B002079,C05940,2025-08-30 22:50:00,509
B002080,C05942,2025-03-10 08:15:00,869
B002081,C05946,2025-08-07 22:14:00,862
B002082,C05947,2025-10-19 11:58:00,935
B002083,C05953,2025-03-22 12:25:00,1245
B002084,C05955,2025-11-05 11:58:00,686
B002085,C05957,2025-05-05 22:09:00,942
B002086,C05963,2025-04-21 13:24:00,1410
B002087,C05964,2025-03-31 19:15:00,1339
B002088,C05966,2025-02-25 15:43:00,1327
B002089,C05973,2025-08-07 12:04:00,984
B002090,C05976,2025-05-19 08:48:00,712
B002091,C05977,2025-02-05 17:53:00,1355
B002092,C05983,2025-04-08 14:00:00,1103
B002093,C05988,2025-09-18 10:30:00,902
B002094,C05991,2025-03-25 20:31:00,685
B002095,C05992,2025-10-02 20:14:00,164
B002096,C06003,2025-04-04 02:20:00,193
B002097,C06004,2025-01-30 10:34:00,1268
B002098,C06011,2025-02-09 15:05:00,317
B002099,C06018,2025-07-31 09:46:00,657
B002100,C06022,2025-01-20 05:22:00,769
B002101,C06023,2025-11-08 15:07:00,716
B002102,C06027,2025-10-20 19:02:00,218
B002103,C06043,2025-06-24 15:18:00,741
B002104,C06045,2025-06-26 08:15:00,1099
B002105,C06050,2025-09-18 13:26:00,1447
B002106,C06052,2025-01-18 15:56:00,1279
B002107,C06055,2025-02-22 13:37:00,301
B002108,C06058,2025-07-15 21:44:00,1061
B002109,C06059,2025-11-08 20:03:00,1202
B002110,C06060,2025-12-18 01:29:00,318
B002111,C06063,2025-04-09 04:19:00,950
B002112,C06064,2026-01-10 20:46:00,308
B002113,C06066,2025-07-05 16:35:00,303
B002114,C06071,2025-06-25 11:40:00,640
B002115,C06072,2025-01-08 04:05:00,1193
B002116,C06074,2025-01-11 03:51:00,695
B002117,C06077,2025-05-31 11:18:00,1033
B002118,C06080,2025-10-21 09:29:00,1102
B002119,C06081,2025-10-21 13:59:00,1049
B002120,C06082,2025-04-28 12:56:00,242
B002121,C06083,2025-12-11 08:26:00,314
B002122,C06090,2025-10-02 17:41:00,541
B002123,C06093,2025-10-11 22:02:00,1271
B002124,C06096,2025-09-12 04:58:00,882
B002125,C06101,2025-02-24 19:26:00,298
B002126,C06108,2025-08-22 04:24:00,1382
B002127,C06121,2025-09-09 02:55:00,867
B002128,C06126,2025-06-25 19:07:00,1139
B002129,C06133,2025-11-12 02:30:00,361
B002130,C06136,2025-09-27 09:08:00,1055
B002131,C06139,2025-05-04 04:34:00,1277
B002132,C06142,2025-08-30 00:48:00,626
B002133,C06146,2025-12-18 12:04:00,484
B002134,C06152,2025-07-03 20:24:00,678
B002135,C06153,2025-07-04 18:36:00,597
B002136,C06155,2025-08-03 07:43:00,935
B002137,C06157,2025-09-17 10:30:00,1283
B002138,C06160,2025-02-20 07:59:00,1094
B002139,C06167,2025-04-27 15:15:00,656
B002140,C06168,2025-02-16 05:13:00,150
B002141,C06169,2025-05-15 09:56:00,925
B002142,C06174,2025-06-16 11:39:00,470
B002143,C06175,2025-07-16 02:07:00,1392
B002144,C06176,2025-07-22 21:34:00,395
B002145,C06178,2025-07-19 23:09:00,527
B002146,C06180,2025-02-14 23:06:00,101
B002147,C06183,2025-01-22 01:01:00,906
B002148,C06184,2025-04-23 18:14:00,758
B002149,C06186,2025-10-25 04:52:00,530
B002150,C06187,2025-08-01 21:07:00,644
B002151,C06189,2025-06-21 00:18:00,1410
B002152,C06191,2025-06-15 04:30:00,724
B002153,C06197,2025-11-25 05:38:00,286
B002154,C06199,2025-02-18 16:34:00,182
B002155,C06200,2025-04-17 06:47:00,1353
B002156,C06212,2025-12-01 13:41:00,652
B002157,C06224,2025-07-24 16:30:00,843
B002158,C06226,2025-04-16 08:00:00,122
B002159,C06227,2025-01-22 06:07:00,372
B002160,C06231,2025-06-24 13:14:00,576
B002161,C06232,2025-10-16 23:04:00,256
B002162,C06233,2025-03-18 05:04:00,1308
B002163,C06235,2025-04-30 12:56:00,1181
B002164,C06239,2025-10-24 10:08:00,392
B002165,C06240,2025-06-25 04:37:00,365
B002166,C06241,2025-04-16 04:37:00,772
B002167,C06242,2025-09-18 17:10:00,908
B002168,C06244,2025-08-02 00:50:00,997
B002169,C06245,2025-11-23 11:16:00,1353
B002170,C06246,2025-10-04 07:48:00,481
B002171,C06248,2025-01-26 09:19:00,441
B002172,C06250,2025-06-28 20:12:00,1180
B002173,C06252,2025-08-02 16:42:00,1483
B002174,C06259,2025-08-04 03:48:00,464
B002175,C06260,2025-02-13 09:10:00,134
B002176,C06261,2025-09-24 17:45:00,242
B002177,C06265,2025-05-17 15:37:00,995
B002178,C06269,2025-11-23 17:22:00,600
B002179,C06271,2025-03-31 17:28:00,551
B002180,C06274,2025-09-24 16:22:00,401
B002181,C06278,2025-09-08 12:13:00,317
B002182,C06279,2025-01-21 05:25:00,1162
B002183,C06280,2025-03-01 03:23:00,166
B002184,C06281,2025-09-04 06:00:00,882
B002185,C06286,2025-03-01 16:27:00,190
B002186,C06288,2025-04-02 12:19:00,451
B002187,C06289,2025-05-20 08:58:00,1259
B002188,C06290,2025-05-10 19:46:00,1196
B002189,C06291,2025-05-15 17:47:00,138
B002190,C06297,2025-04-08 13:31:00,516
B002191,C06300,2025-03-01 19:53:00,409
B002192,C06305,2025-02-07 04:59:00,326
B002193,C06307,2025-10-14 11:02:00,912
B002194,C06310,2025-09-27 12:12:00,817
B002195,C06312,2025-04-15 17:52:00,406
B002196,C06314,2025-08-15 08:42:00,1177
B002197,C06317,2025-02-09 06:38:00,1394
B002198,C06318,2025-04-14 19:11:00,998
B002199,C06319,2025-03-17 21:42:00,745
B002200,C06322,2025-06-23 15:13:00,227
B002201,C06323,2025-07-31 03:33:00,107
B002202,C06325,2025-11-06 08:09:00,979
B002203,C06327,2025-09-16 17:11:00,405
B002204,C06330,2025-02-26 06:11:00,670
B002205,C06335,2025-03-01 08:01:00,563
B002206,C06336,2025-01-21 16:57:00,830
B002207,C06342,2025-12-23 19:28:00,749
B002208,C06344,2025-07-27 02:28:00,267
B002209,C06345,2025-09-01 20:57:00,1041
B002210,C06347,2025-09-20 19:44:00,872
B002211,C06352,2025-12-15 10:13:00,1050
B002212,C06360,2025-02-14 10:35:00,649
B002213,C06362,2025-04-11 08:40:00,759
B002214,C06363,2025-04-25 04:48:00,641
B002215,C06375,2025-11-24 00:58:00,1166
B002216,C06380,2025-04-23 16:13:00,515
B002217,C06384,2025-02-23 19:20:00,437
B002218,C06386,2026-01-04 05:19:00,598
B002219,C06387,2025-08-14 00:02:00,1139
B002220,C06388,2025-04-30 05:12:00,424
B002221,C06391,2025-10-07 17:50:00,228
B002222,C06394,2025-07-11 04:59:00,483
B002223,C06399,2025-05-21 10:23:00,1438
B002224,C06404,2025-07-06 08:24:00,535
B002225,C06407,2025-03-20 22:41:00,664
B002226,C06409,2025-11-14 14:28:00,580
B002227,C06412,2025-01-27 04:42:00,431
B002228,C06413,2025-11-02 01:53:00,1381
B002229,C06414,2025-12-09 08:45:00,406
B002230,C06416,2025-05-08 19:27:00,969
B002231,C06429,2025-06-14 07:29:00,628
B002232,C06430,2025-10-26 16:16:00,547
B002233,C06434,2025-02-23 10:06:00,828
B002234,C06436,2025-08-04 11:20:00,368
B002235,C06437,2025-12-20 02:09:00,1023
B002236,C06440,2025-10-28 04:49:00,870
B002237,C06447,2025-03-27 01:51:00,1137
B002238,C06448,2025-06-04 18:32:00,1209
B002239,C06450,2025-07-11 00:34:00,1411
B002240,C06453,2025-10-13 22:43:00,836
B002241,C06455,2025-03-19 19:32:00,184
B002242,C06462,2025-08-12 22:58:00,516
B002243,C06465,2025-08-03 15:03:00,892
B002244,C06470,2025-03-27 11:37:00,336
B002245,C06473,2025-05-22 20:33:00,1246
B002246,C06477,2025-09-09 10:12:00,1095
B002247,C06478,2025-06-28 21:59:00,510
B002248,C06480,2025-09-02 04:50:00,345
B002249,C06482,2025-12-03 21:02:00,1251
B002250,C06483,2025-09-14 08:31:00,1196
B002251,C06484,2025-10-12 18:26:00,572
B002252,C06485,2025-06-21 12:28:00,1235
B002253,C06487,2025-11-28 05:09:00,640
B002254,C06488,2025-08-12 17:57:00,444
B002255,C06490,2025-06-27 03:24:00,972
B002256,C06494,2025-02-08 12:25:00,916
B002257,C06495,2025-08-27 23:00:00,854
B002258,C06496,2026-01-09 12:01:00,784
B002259,C06498,2025-01-16 09:09:00,649
B002260,C06503,2025-05-21 07:39:00,562
B002261,C06504,2025-04-17 19:42:00,1144
B002262,C06507,2025-06-01 10:25:00,1030
B002263,C06509,2025-09-06 17:01:00,670
B002264,C06510,2025-03-19 06:49:00,1116
B002265,C06512,2025-01-22 11:12:00,623
B002266,C06513,2025-05-25 18:56:00,818
B002267,C06514,2025-03-23 02:22:00,831
B002268,C06517,2025-08-22 07:04:00,744
B002269,C06518,2025-01-08 13:45:00,854
B002270,C06519,2025-03-15 12:33:00,1499
B002271,C06520,2025-06-17 06:36:00,945
B002272,C06521,2025-12-09 13:57:00,835
B002273,C06522,2025-04-18 10:36:00,895
B002274,C06526,2025-02-08 14:10:00,775
B002275,C06528,2025-12-18 19:26:00,1142
B002276,C06533,2025-05-04 16:21:00,759
B002277,C06535,2025-09-24 19:54:00,1131
B002278,C06537,2025-04-05 00:19:00,820
B002279,C06542,2025-07-06 16:47:00,1147
B002280,C06545,2025-12-23 14:10:00,264
B002281,C06546,2025-11-09 15:18:00,230
B002282,C06548,2025-11-18 04:56:00,690
B002283,C06550,2025-07-10 05:54:00,1340
B002284,C06552,2025-08-28 21:27:00,762
B002285,C06554,2025-12-25 05:07:00,686
B002286,C06559,2025-02-16 06:39:00,1143
B002287,C06567,2025-02-03 10:14:00,651
B002288,C06569,2025-04-08 11:12:00,798
B002289,C06572,2025-05-15 12:12:00,821
B002290,C06573,2025-05-15 12:29:00,1471
B002291,C06579,2025-12-13 02:16:00,700
B002292,C06580,2025-07-02 22:49:00,1489
B002293,C06581,2025-12-22 03:01:00,820
B002294,C06582,2025-10-03 19:13:00,637
B002295,C06584,2025-01-22 23:29:00,1319
B002296,C06585,2025-01-30 07:57:00,1460
B002297,C06589,2025-03-06 01:56:00,270
B002298,C06591,2025-10-17 01:20:00,675
B002299,C06599,2025-03-09 13:21:00,890
B002300,C06603,2025-09-12 13:08:00,458
B002301,C06604,2025-03-09 04:42:00,1185
B002302,C06607,2025-09-19 12:16:00,999
B002303,C06609,2026-01-10 15:17:00,1169
B002304,C06612,2025-05-02 21:25:00,376
B002305,C06619,2025-03-05 22:27:00,1259
B002306,C06620,2025-04-20 18:01:00,865
B002307,C06621,2025-06-17 08:02:00,885
B002308,C06625,2025-12-04 05:39:00,847
B002309,C06626,2025-04-23 21:13:00,106
B002310,C06627,2025-03-30 23:13:00,550
B002311,C06628,2025-05-08 03:18:00,579
B002312,C06633,2025-08-03 05:41:00,1125
B002313,C06634,2025-04-19 17:45:00,1486
B002314,C06641,2026-01-03 09:59:00,920
B002315,C06643,2025-02-09 06:01:00,577
B002316,C06644,2025-09-19 03:39:00,895
B002317,C06645,2026-01-07 04:16:00,1266
B002318,C06646,2025-10-03 20:35:00,1074
B002319,C06649,2025-10-12 11:52:00,510
B002320,C06650,2025-05-11 19:41:00,1046
B002321,C06651,2025-05-22 10:39:00,543
B002322,C06653,2025-08-01 16:16:00,886
B002323,C06654,2025-08-09 03:42:00,266
B002324,C06657,2025-02-20 19:05:00,1043
B002325,C06661,2025-08-23 10:58:00,833
B002326,C06667,2025-10-23 11:19:00,674
B002327,C06668,2025-02-16 22:35:00,894
B002328,C06672,2025-08-13 00:11:00,722
B002329,C06674,2025-03-29 10:07:00,278
B002330,C06677,2025-09-03 14:43:00,164
B002331,C06680,2025-05-31 10:48:00,898
B002332,C06683,2025-06-20 12:09:00,726
B002333,C06684,2025-08-05 13:47:00,523
B002334,C06688,2025-11-21 20:19:00,968
B002335,C06693,2025-01-18 19:56:00,712
B002336,C06699,2025-09-21 15:26:00,1001
B002337,C06700,2025-07-23 13:49:00,607
B002338,C06703,2025-08-11 20:13:00,773
B002339,C06708,2025-11-21 03:55:00,1464
B002340,C06710,2025-08-03 02:10:00,1034
B002341,C06711,2025-09-09 03:12:00,1143
B002342,C06716,2025-12-25 12:28:00,1292
B002343,C06718,2025-02-24 00:12:00,1438
B002344,C06720,2025-08-28 06:43:00,1465
B002345,C06726,2025-06-30 05:41:00,980
B002346,C06727,2025-11-10 07:01:00,235
B002347,C06731,2025-03-10 19:24:00,1197
B002348,C06732,2025-05-18 07:44:00,787
B002349,C06735,2025-04-13 21:35:00,609
B002350,C06739,2025-11-30 22:14:00,109
B002351,C06742,2025-12-19 14:06:00,1171
B002352,C06745,2025-05-30 16:00:00,702
B002353,C06747,2025-05-10 10:55:00,1396
B002354,C06750,2025-05-27 03:24:00,726
B002355,C06753,2025-06-24 21:33:00,874
B002356,C06754,2025-07-14 03:01:00,290
B002357,C06755,2025-06-13 13:17:00,572
B002358,C06757,2025-12-13 10:43:00,900
B002359,C06763,2025-04-18 23:19:00,1130
B002360,C06765,2025-11-18 13:40:00,378
B002361,C06770,2025-12-10 11:36:00,394
B002362,C06774,2025-07-18 13:45:00,1169
B002363,C06775,2025-01-31 05:09:00,1166
B002364,C06776,2025-09-30 15:15:00,338
B002365,C06780,2025-07-11 17:10:00,1457
B002366,C06794,2025-07-17 14:21:00,437
B002367,C06797,2025-12-04 08:42:00,333
B002368,C06798,2025-12-02 01:16:00,104
B002369,C06799,2026-01-08 12:42:00,1079
B002370,C06801,2025-09-11 02:07:00,322
B002371,C06803,2025-04-22 03:20:00,1031
B002372,C06808,2025-11-10 08:00:00,170
B002373,C06810,2025-08-26 02:06:00,1366
B002374,C06811,2025-03-01 11:51:00,1118
B002375,C06812,2025-10-23 10:02:00,451
B002376,C06818,2025-11-20 09:18:00,380
B002377,C06821,2025-02-03 21:01:00,969
B002378,C06824,2025-03-06 22:19:00,1473
B002379,C06827,2025-01-14 12:38:00,939
B002380,C06829,2026-01-01 03:46:00,1083
B002381,C06831,2025-04-30 20:16:00,216
B002382,C06840,2025-01-22 15:17:00,1171
B002383,C06845,2025-05-30 13:57:00,536
B002384,C06849,2025-03-23 13:00:00,199
B002385,C06853,2025-06-27 07:23:00,581
B002386,C06855,2025-04-23 04:30:00,702
B002387,C06861,2025-09-04 23:10:00,1407
B002388,C06863,2025-04-17 13:12:00,1041
B002389,C06870,2025-11-24 15:59:00,930
B002390,C06872,2025-07-08 05:51:00,237
B002391,C06876,2025-10-08 04:17:00,190
B002392,C06878,2025-12-26 15:04:00,197
