touchpoint_id,customer_id,timestamp,campaign_id,channel_id
T015809,C08904,2025-10-10 00:00:00,CMP001,CH01
T015810,C08904,2025-10-11 18:13:00,CMP004,CH02
T015811,C08906,2025-11-18 00:00:00,CMP001,CH01
T015812,C08906,2025-11-19 04:09:00,CMP001,CH01
T015813,C08906,2025-11-26 12:51:00,CMP001,CH01
T015814,C08907,2025-12-07 00:00:00,CMP001,CH01
T015815,C08907,2025-12-11 14:04:00,CMP004,CH02
T015816,C08907,2025-12-19 01:48:00,CMP001,CH01
T015817,C08909,2025-04-29 00:00:00,CMP001,CH01
T015818,C08909,2025-05-05 10:05:00,CMP001,CH01
T015819,C08910,2025-01-25 00:00:00,CMP003,CH02
T015820,C08910,2025-01-27 19:56:00,CMP001,CH01
T015821,C08910,2025-01-31 09:05:00,CMP001,CH01
T015822,C08911,2025-01-18 00:00:00,CMP004,CH02
T015823,C08913,2025-07-05 00:00:00,CMP003,CH02
T015824,C08913,2025-07-08 22:16:00,CMP005,CH03
T015825,C08913,2025-07-11 15:28:00,CMP004,CH02
T015826,C08914,2025-01-21 00:00:00,CMP002,CH01
T015827,C08914,2025-01-23 23:46:00,CMP003,CH02
T015828,C08915,2025-07-28 00:00:00,CMP001,CH01
T015829,C08915,2025-07-30 09:40:00,CMP002,CH01
T015830,C08915,2025-08-05 05:58:00,CMP002,CH01
T015831,C08916,2025-01-10 00:00:00,CMP001,CH01
T015832,C08916,2025-01-14 10:47:00,CMP002,CH01
T015833,C08917,2025-10-04 00:00:00,CMP002,CH01
T015834,C08917,2025-10-08 17:07:00,CMP005,CH03
T015835,C08919,2025-03-06 00:00:00,CMP005,CH03
T015836,C08919,2025-03-09 17:12:00,CMP004,CH02
T015837,C08919,2025-03-15 07:07:00,CMP002,CH01
T015838,C08920,2025-08-30 00:00:00,CMP005,CH03
T015839,C08920,2025-09-03 06:03:00,CMP002,CH01
T015840,C08920,2025-09-09 23:31:00,CMP001,CH01
T015841,C08921,2025-04-21 00:00:00,CMP001,CH01
T015842,C08921,2025-04-26 05:43:00,CMP004,CH02
T015843,C08923,2025-05-08 00:00:00,CMP003,CH02
T015844,C08923,2025-05-15 01:28:00,CMP003,CH02
T015845,C08923,2025-05-22 16:46:00,CMP005,CH03
T015846,C08927,2025-03-26 00:00:00,CMP001,CH01
T015847,C08927,2025-03-29 09:24:00,CMP005,CH03
T015848,C08927,2025-04-04 17:03:00,CMP002,CH01
T015849,C08927,2025-04-10 23:51:00,CMP005,CH03
T015850,C08927,2025-04-16 21:59:00,CMP002,CH01
T015851,C08928,2025-10-19 00:00:00,CMP002,CH01
T015852,C08928,2025-10-21 00:11:00,CMP004,CH02
T015853,C08929,2025-10-15 00:00:00,CMP002,CH01
T015854,C08929,2025-10-18 18:27:00,CMP002,CH01
T015855,C08930,2025-06-09 00:00:00,CMP002,CH01
T015856,C08930,2025-06-15 12:31:00,CMP002,CH01
T015857,C08935,2025-09-19 00:00:00,CMP002,CH01
T015858,C08936,2025-05-08 00:00:00,CMP004,CH02
T015859,C08936,2025-05-14 00:38:00,CMP004,CH02
T015860,C08936,2025-05-19 20:26:00,CMP001,CH01
T015861,C08936,2025-05-21 06:46:00,CMP001,CH01
T015862,C08938,2025-04-14 00:00:00,CMP001,CH01
T015863,C08939,2025-03-25 00:00:00,CMP002,CH01
T015864,C08939,2025-04-01 09:43:00,CMP003,CH02
T015865,C08940,2025-06-24 00:00:00,CMP005,CH03
T015866,C08940,2025-06-27 02:19:00,CMP004,CH02
T015867,C08940,2025-07-02 13:48:00,CMP001,CH01
T015868,C08941,2025-07-13 00:00:00,CMP005,CH03
T015869,C08941,2025-07-19 10:39:00,CMP004,CH02
T015870,C08942,2025-02-10 00:00:00,CMP004,CH02
T015871,C08942,2025-02-15 14:29:00,CMP003,CH02
T015872,C08944,2025-08-22 00:00:00,CMP004,CH02
T015873,C08944,2025-08-28 07:07:00,CMP002,CH01
T015874,C08945,2025-10-30 00:00:00,CMP002,CH01
T015875,C08945,2025-11-06 13:02:00,CMP002,CH01
T015876,C08945,2025-11-13 13:46:00,CMP001,CH01
T015877,C08946,2025-06-11 00:00:00,CMP002,CH01
T015878,C08946,2025-06-13 00:11:00,CMP002,CH01
T015879,C08947,2025-11-15 00:00:00,CMP004,CH02
T015880,C08947,2025-11-18 06:24:00,CMP001,CH01
T015881,C08947,2025-11-21 01:14:00,CMP002,CH01
T015882,C08949,2025-01-23 00:00:00,CMP002,CH01
T015883,C08949,2025-01-25 12:09:00,CMP002,CH01
T015884,C08950,2025-02-23 00:00:00,CMP003,CH02
T015885,C08950,2025-02-24 03:50:00,CMP003,CH02
T015886,C08951,2025-09-30 00:00:00,CMP005,CH03
T015887,C08951,2025-10-06 03:06:00,CMP005,CH03
T015888,C08951,2025-10-10 11:21:00,CMP003,CH02
T015889,C08951,2025-10-18 09:58:00,CMP003,CH02
T015890,C08952,2025-05-16 00:00:00,CMP002,CH01
T015891,C08952,2025-05-22 11:01:00,CMP002,CH01
T015892,C08953,2025-12-03 00:00:00,CMP004,CH02
T015893,C08953,2025-12-06 17:47:00,CMP003,CH02
T015894,C08954,2025-03-31 00:00:00,CMP005,CH03
T015895,C08954,2025-04-05 15:22:00,CMP002,CH01
T015896,C08955,2025-01-14 00:00:00,CMP001,CH01
T015897,C08955,2025-01-18 14:19:00,CMP001,CH01
T015898,C08955,2025-01-23 19:00:00,CMP003,CH02
T015899,C08955,2025-01-30 01:02:00,CMP002,CH01
T015900,C08956,2025-02-03 00:00:00,CMP002,CH01
T015901,C08956,2025-02-05 23:50:00,CMP001,CH01
T015902,C08958,2025-09-05 00:00:00,CMP003,CH02
T015903,C08959,2025-02-19 00:00:00,CMP004,CH02
T015904,C08960,2025-05-16 00:00:00,CMP005,CH03
T015905,C08960,2025-05-18 02:22:00,CMP005,CH03
T015906,C08962,2025-11-24 00:00:00,CMP003,CH02
T015907,C08962,2025-11-29 05:48:00,CMP002,CH01
T015908,C08963,2025-05-08 00:00:00,CMP004,CH02
T015909,C08963,2025-05-13 07:56:00,CMP002,CH01
T015910,C08963,2025-05-14 23:09:00,CMP002,CH01
T015911,C08963,2025-05-18 12:39:00,CMP002,CH01
T015912,C08963,2025-05-22 09:15:00,CMP003,CH02
T015913,C08964,2025-09-02 00:00:00,CMP002,CH01
T015914,C08964,2025-09-07 07:28:00,CMP002,CH01
T015915,C08966,2025-01-30 00:00:00,CMP004,CH02
T015916,C08966,2025-02-02 11:12:00,CMP004,CH02
T015917,C08967,2025-01-29 00:00:00,CMP002,CH01
T015918,C08967,2025-01-31 09:53:00,CMP002,CH01
T015919,C08967,2025-02-03 22:20:00,CMP004,CH02
T015920,C08968,2025-08-16 00:00:00,CMP004,CH02
T015921,C08969,2025-04-04 00:00:00,CMP004,CH02
T015922,C08970,2025-09-15 00:00:00,CMP004,CH02
T015923,C08970,2025-09-22 02:13:00,CMP003,CH02
T015924,C08970,2025-09-24 03:21:00,CMP004,CH02
T015925,C08971,2025-09-03 00:00:00,CMP002,CH01
T015926,C08971,2025-09-05 13:59:00,CMP001,CH01
T015927,C08971,2025-09-08 23:32:00,CMP001,CH01
T015928,C08973,2025-04-21 00:00:00,CMP001,CH01
T015929,C08974,2025-10-02 00:00:00,CMP004,CH02
T015930,C08974,2025-10-03 09:22:00,CMP004,CH02
T015931,C08974,2025-10-10 02:44:00,CMP002,CH01
T015932,C08975,2025-05-29 00:00:00,CMP004,CH02
T015933,C08975,2025-06-02 13:35:00,CMP004,CH02
T015934,C08975,2025-06-08 14:41:00,CMP002,CH01
T015935,C08975,2025-06-12 21:48:00,CMP002,CH01
T015936,C08976,2025-06-07 00:00:00,CMP001,CH01
T015937,C08976,2025-06-12 05:46:00,CMP001,CH01
T015938,C08977,2025-10-02 00:00:00,CMP002,CH01
T015939,C08978,2025-09-11 00:00:00,CMP004,CH02
T015940,C08979,2025-01-29 00:00:00,CMP002,CH01
T015941,C08979,2025-01-30 11:53:00,CMP002,CH01
T015942,C08979,2025-02-05 16:32:00,CMP002,CH01
T015943,C08982,2025-06-19 00:00:00,CMP002,CH01
T015944,C08982,2025-06-23 06:53:00,CMP001,CH01
T015945,C08982,2025-06-26 18:54:00,CMP001,CH01
T015946,C08982,2025-06-29 18:26:00,CMP004,CH02
T015947,C08983,2025-04-05 00:00:00,CMP005,CH03
T015948,C08983,2025-04-10 12:44:00,CMP003,CH02
T015949,C08984,2025-05-15 00:00:00,CMP002,CH01
T015950,C08984,2025-05-17 13:37:00,CMP004,CH02
T015951,C08985,2025-12-31 00:00:00,CMP001,CH01
T015952,C08985,2026-01-04 19:00:00,CMP003,CH02
T015953,C08985,2026-01-07 01:41:00,CMP005,CH03
T015954,C08985,2026-01-09 19:21:00,CMP001,CH01
T015955,C08985,2026-01-14 14:51:00,CMP003,CH02
T015956,C08986,2025-09-21 00:00:00,CMP003,CH02
T015957,C08987,2025-10-14 00:00:00,CMP003,CH02
T015958,C08987,2025-10-21 03:40:00,CMP001,CH01
T015959,C08987,2025-10-24 13:05:00,CMP004,CH02
T015960,C08987,2025-10-31 01:03:00,CMP001,CH01
T015961,C08988,2025-04-25 00:00:00,CMP004,CH02
T015962,C08988,2025-04-30 21:49:00,CMP002,CH01
T015963,C08988,2025-05-06 10:52:00,CMP001,CH01
T015964,C08988,2025-05-08 21:17:00,CMP003,CH02
T015965,C08989,2025-10-29 00:00:00,CMP004,CH02
T015966,C08990,2025-11-08 00:00:00,CMP004,CH02
T015967,C08990,2025-11-15 02:18:00,CMP002,CH01
T015968,C08990,2025-11-20 19:57:00,CMP002,CH01
T015969,C08990,2025-11-28 16:09:00,CMP005,CH03
T015970,C08990,2025-12-03 06:30:00,CMP005,CH03
T015971,C08991,2025-01-21 00:00:00,CMP005,CH03
T015972,C08991,2025-01-26 20:12:00,CMP004,CH02
T015973,C08992,2025-03-07 00:00:00,CMP003,CH02
T015974,C08992,2025-03-12 10:20:00,CMP002,CH01
T015975,C08993,2025-09-30 00:00:00,CMP004,CH02
T015976,C08993,2025-10-04 00:36:00,CMP001,CH01
T015977,C08993,2025-10-10 13:09:00,CMP003,CH02
T015978,C08994,2025-02-21 00:00:00,CMP004,CH02
T015979,C08994,2025-02-24 17:55:00,CMP003,CH02
T015980,C08996,2025-12-21 00:00:00,CMP005,CH03
T015981,C08996,2025-12-28 05:53:00,CMP003,CH02
T015982,C08996,2026-01-02 03:27:00,CMP005,CH03
T015983,C08997,2025-11-04 00:00:00,CMP002,CH01
T015984,C08997,2025-11-10 04:20:00,CMP004,CH02
T015985,C08997,2025-11-12 06:14:00,CMP003,CH02
T015986,C08997,2025-11-13 07:16:00,CMP001,CH01
T015987,C08998,2025-08-20 00:00:00,CMP002,CH01
T015988,C08998,2025-08-21 05:27:00,CMP003,CH02
T015989,C08998,2025-08-22 06:19:00,CMP003,CH02
T015990,C08999,2025-01-24 00:00:00,CMP002,CH01
T015991,C09000,2025-11-09 00:00:00,CMP003,CH02
T015992,C09000,2025-11-12 20:46:00,CMP002,CH01
T015993,C09000,2025-11-17 05:10:00,CMP005,CH03
T015994,C09003,2025-11-14 00:00:00,CMP002,CH01
T015995,C09003,2025-11-15 15:24:00,CMP001,CH01
T015996,C09003,2025-11-21 03:38:00,CMP003,CH02
T015997,C09003,2025-11-26 16:33:00,CMP001,CH01
T015998,C09003,2025-11-30 14:56:00,CMP002,CH01
T015999,C09004,2025-01-18 00:00:00,CMP003,CH02
T016000,C09004,2025-01-23 01:23:00,CMP002,CH01
T016001,C09006,2025-09-25 00:00:00,CMP003,CH02
T016002,C09006,2025-10-02 15:36:00,CMP001,CH01
T016003,C09007,2025-02-11 00:00:00,CMP005,CH03
T016004,C09007,2025-02-16 16:30:00,CMP001,CH01
T016005,C09008,2025-04-29 00:00:00,CMP004,CH02
T016006,C09009,2025-07-06 00:00:00,CMP001,CH01
T016007,C09011,2025-03-17 00:00:00,CMP001,CH01
T016008,C09011,2025-03-23 21:05:00,CMP001,CH01
T016009,C09011,2025-03-28 20:24:00,CMP003,CH02
T016010,C09013,2025-01-27 00:00:00,CMP005,CH03
T016011,C09013,2025-02-02 03:05:00,CMP001,CH01
T016012,C09013,2025-02-05 04:54:00,CMP001,CH01
T016013,C09014,2025-05-14 00:00:00,CMP005,CH03
T016014,C09014,2025-05-17 12:46:00,CMP002,CH01
T016015,C09014,2025-05-24 11:26:00,CMP004,CH02
T016016,C09015,2025-10-09 00:00:00,CMP004,CH02
T016017,C09015,2025-10-14 01:34:00,CMP005,CH03
T016018,C09015,2025-10-16 14:26:00,CMP005,CH03
T016019,C09016,2025-10-05 00:00:00,CMP001,CH01
T016020,C09017,2025-09-18 00:00:00,CMP003,CH02
T016021,C09017,2025-09-24 08:36:00,CMP004,CH02
T016022,C09019,2025-02-04 00:00:00,CMP002,CH01
T016023,C09019,2025-02-11 00:41:00,CMP001,CH01
T016024,C09019,2025-02-14 19:48:00,CMP005,CH03
T016025,C09020,2025-08-19 00:00:00,CMP002,CH01
T016026,C09021,2025-05-13 00:00:00,CMP005,CH03
T016027,C09021,2025-05-19 23:32:00,CMP005,CH03
T016028,C09024,2025-08-27 00:00:00,CMP003,CH02
T016029,C09024,2025-08-29 17:50:00,CMP003,CH02
T016030,C09024,2025-09-02 05:13:00,CMP001,CH01
T016031,C09025,2025-12-17 00:00:00,CMP003,CH02
T016032,C09025,2025-12-19 00:08:00,CMP002,CH01
T016033,C09026,2025-09-25 00:00:00,CMP004,CH02
T016034,C09026,2025-09-28 18:52:00,CMP002,CH01
T016035,C09026,2025-10-05 05:02:00,CMP005,CH03
T016036,C09027,2025-05-27 00:00:00,CMP005,CH03
T016037,C09027,2025-06-02 01:50:00,CMP003,CH02
T016038,C09027,2025-06-07 02:08:00,CMP001,CH01
T016039,C09027,2025-06-13 13:42:00,CMP005,CH03
T016040,C09028,2025-11-04 00:00:00,CMP003,CH02
T016041,C09029,2025-10-12 00:00:00,CMP001,CH01
T016042,C09029,2025-10-16 04:09:00,CMP002,CH01
T016043,C09029,2025-10-17 12:57:00,CMP002,CH01
T016044,C09029,2025-10-19 19:08:00,CMP005,CH03
T016045,C09030,2025-05-25 00:00:00,CMP002,CH01
T016046,C09030,2025-05-30 07:01:00,CMP002,CH01
T016047,C09032,2025-09-07 00:00:00,CMP002,CH01
T016048,C09032,2025-09-13 10:09:00,CMP005,CH03
T016049,C09032,2025-09-17 15:26:00,CMP004,CH02
T016050,C09033,2025-08-29 00:00:00,CMP002,CH01
T016051,C09033,2025-08-30 01:48:00,CMP004,CH02
T016052,C09033,2025-09-04 15:04:00,CMP002,CH01
T016053,C09033,2025-09-05 18:56:00,CMP004,CH02
T016054,C09034,2025-05-01 00:00:00,CMP004,CH02
T016055,C09035,2025-11-28 00:00:00,CMP002,CH01
T016056,C09035,2025-12-01 11:04:00,CMP004,CH02
T016057,C09035,2025-12-08 22:53:00,CMP005,CH03
T016058,C09036,2025-09-21 00:00:00,CMP004,CH02
T016059,C09036,2025-09-22 20:09:00,CMP001,CH01
T016060,C09037,2025-08-20 00:00:00,CMP002,CH01
T016061,C09037,2025-08-22 12:39:00,CMP001,CH01
T016062,C09038,2025-08-09 00:00:00,CMP001,CH01
T016063,C09038,2025-08-11 07:24:00,CMP004,CH02
T016064,C09038,2025-08-13 18:36:00,CMP002,CH01
T016065,C09039,2025-02-01 00:00:00,CMP001,CH01
T016066,C09039,2025-02-07 06:49:00,CMP003,CH02
T016067,C09039,2025-02-13 10:32:00,CMP004,CH02
T016068,C09040,2025-11-07 00:00:00,CMP002,CH01
T016069,C09040,2025-11-08 07:15:00,CMP003,CH02
T016070,C09040,2025-11-15 11:29:00,CMP001,CH01
T016071,C09041,2025-07-25 00:00:00,CMP002,CH01
T016072,C09043,2025-09-10 00:00:00,CMP001,CH01
T016073,C09043,2025-09-15 00:13:00,CMP004,CH02
T016074,C09043,2025-09-16 16:03:00,CMP001,CH01
T016075,C09044,2025-11-14 00:00:00,CMP003,CH02
T016076,C09045,2025-02-02 00:00:00,CMP004,CH02
T016077,C09045,2025-02-08 02:48:00,CMP001,CH01
T016078,C09046,2025-04-19 00:00:00,CMP004,CH02
T016079,C09048,2025-10-23 00:00:00,CMP002,CH01
T016080,C09048,2025-10-28 02:49:00,CMP002,CH01
T016081,C09048,2025-11-04 16:37:00,CMP003,CH02
T016082,C09049,2025-07-16 00:00:00,CMP002,CH01
T016083,C09049,2025-07-23 23:09:00,CMP002,CH01
T016084,C09050,2025-04-23 00:00:00,CMP004,CH02
T016085,C09051,2025-05-22 00:00:00,CMP004,CH02
T016086,C09052,2025-07-11 00:00:00,CMP001,CH01
T016087,C09052,2025-07-14 03:02:00,CMP004,CH02
T016088,C09052,2025-07-16 12:03:00,CMP003,CH02
T016089,C09052,2025-07-19 17:49:00,CMP002,CH01
T016090,C09052,2025-07-26 06:15:00,CMP005,CH03
T016091,C09053,2025-03-05 00:00:00,CMP004,CH02
T016092,C09053,2025-03-07 20:45:00,CMP004,CH02
T016093,C09053,2025-03-13 10:44:00,CMP001,CH01
T016094,C09058,2025-11-17 00:00:00,CMP004,CH02
T016095,C09058,2025-11-18 19:48:00,CMP002,CH01
T016096,C09058,2025-11-21 12:10:00,CMP001,CH01
T016097,C09060,2025-12-29 00:00:00,CMP001,CH01
T016098,C09060,2025-12-30 12:56:00,CMP001,CH01
T016099,C09061,2025-08-14 00:00:00,CMP003,CH02
T016100,C09061,2025-08-18 15:12:00,CMP002,CH01
T016101,C09061,2025-08-22 05:56:00,CMP005,CH03
T016102,C09063,2025-12-11 00:00:00,CMP002,CH01
T016103,C09064,2025-12-10 00:00:00,CMP002,CH01
T016104,C09064,2025-12-15 17:33:00,CMP001,CH01
T016105,C09065,2025-11-15 00:00:00,CMP003,CH02
T016106,C09065,2025-11-19 14:59:00,CMP001,CH01
T016107,C09066,2025-03-26 00:00:00,CMP002,CH01
T016108,C09067,2025-06-13 00:00:00,CMP002,CH01
T016109,C09069,2025-06-29 00:00:00,CMP001,CH01
T016110,C09070,2025-07-29 00:00:00,CMP001,CH01
T016111,C09071,2025-01-03 00:00:00,CMP003,CH02
T016112,C09071,2025-01-08 11:05:00,CMP004,CH02
T016113,C09071,2025-01-12 05:32:00,CMP005,CH03
T016114,C09072,2025-12-26 00:00:00,CMP003,CH02
T016115,C09072,2025-12-29 12:05:00,CMP003,CH02
T016116,C09073,2025-05-27 00:00:00,CMP003,CH02
T016117,C09073,2025-05-29 22:05:00,CMP004,CH02
T016118,C09073,2025-06-06 13:28:00,CMP002,CH01
T016119,C09074,2025-12-04 00:00:00,CMP005,CH03
T016120,C09074,2025-12-05 19:12:00,CMP003,CH02
T016121,C09074,2025-12-11 11:23:00,CMP003,CH02
T016122,C09075,2025-08-31 00:00:00,CMP001,CH01
T016123,C09075,2025-09-07 12:48:00,CMP005,CH03
T016124,C09075,2025-09-13 07:30:00,CMP003,CH02
T016125,C09076,2025-07-30 00:00:00,CMP005,CH03
T016126,C09078,2025-02-22 00:00:00,CMP001,CH01
T016127,C09079,2025-05-19 00:00:00,CMP004,CH02
T016128,C09080,2025-01-01 00:00:00,CMP004,CH02
T016129,C09080,2025-01-03 02:54:00,CMP001,CH01
T016130,C09080,2025-01-11 02:01:00,CMP005,CH03
T016131,C09081,2025-07-23 00:00:00,CMP005,CH03
T016132,C09081,2025-07-30 14:55:00,CMP003,CH02
T016133,C09081,2025-08-06 02:21:00,CMP001,CH01
T016134,C09081,2025-08-08 21:33:00,CMP004,CH02
T016135,C09082,2025-07-26 00:00:00,CMP005,CH03
T016136,C09082,2025-07-28 06:37:00,CMP002,CH01
T016137,C09084,2025-11-04 00:00:00,CMP004,CH02
T016138,C09084,2025-11-11 21:31:00,CMP004,CH02
T016139,C09084,2025-11-16 00:41:00,CMP002,CH01
T016140,C09085,2025-05-12 00:00:00,CMP003,CH02
T016141,C09088,2025-02-25 00:00:00,CMP001,CH01
T016142,C09088,2025-03-04 18:26:00,CMP003,CH02
T016143,C09088,2025-03-06 02:31:00,CMP003,CH02
T016144,C09089,2025-03-15 00:00:00,CMP001,CH01
T016145,C09089,2025-03-19 13:05:00,CMP001,CH01
T016146,C09090,2025-08-19 00:00:00,CMP002,CH01
T016147,C09091,2025-11-27 00:00:00,CMP003,CH02
T016148,C09091,2025-12-04 18:15:00,CMP002,CH01
T016149,C09092,2025-02-10 00:00:00,CMP004,CH02
T016150,C09093,2025-09-29 00:00:00,CMP002,CH01
T016151,C09094,2025-02-28 00:00:00,CMP001,CH01
T016152,C09095,2025-10-24 00:00:00,CMP002,CH01
T016153,C09096,2025-03-07 00:00:00,CMP001,CH01
T016154,C09096,2025-03-09 13:27:00,CMP005,CH03
T016155,C09096,2025-03-12 15:05:00,CMP004,CH02
T016156,C09097,2025-01-28 00:00:00,CMP004,CH02
T016157,C09097,2025-02-03 11:26:00,CMP003,CH02
T016158,C09097,2025-02-09 21:04:00,CMP004,CH02
T016159,C09098,2025-10-07 00:00:00,CMP004,CH02
T016160,C09098,2025-10-10 15:07:00,CMP002,CH01
T016161,C09099,2025-01-24 00:00:00,CMP002,CH01
T016162,C09099,2025-01-30 11:45:00,CMP004,CH02
T016163,C09100,2025-06-08 00:00:00,CMP001,CH01
T016164,C09100,2025-06-12 10:27:00,CMP005,CH03
T016165,C09101,2025-07-18 00:00:00,CMP003,CH02
T016166,C09101,2025-07-25 20:16:00,CMP002,CH01
T016167,C09101,2025-07-27 20:25:00,CMP002,CH01
T016168,C09102,2025-06-07 00:00:00,CMP002,CH01
T016169,C09102,2025-06-11 03:40:00,CMP003,CH02
T016170,C09104,2025-01-20 00:00:00,CMP002,CH01
T016171,C09105,2025-08-26 00:00:00,CMP002,CH01
T016172,C09105,2025-09-02 17:08:00,CMP004,CH02
T016173,C09106,2025-12-29 00:00:00,CMP004,CH02
T016174,C09107,2025-09-02 00:00:00,CMP002,CH01
T016175,C09107,2025-09-09 02:56:00,CMP003,CH02
T016176,C09108,2025-12-20 00:00:00,CMP001,CH01
T016177,C09108,2025-12-27 11:53:00,CMP003,CH02
T016178,C09108,2026-01-03 05:48:00,CMP004,CH02
T016179,C09108,2026-01-07 19:43:00,CMP002,CH01
T016180,C09108,2026-01-11 05:14:00,CMP002,CH01
T016181,C09109,2025-02-11 00:00:00,CMP001,CH01
T016182,C09109,2025-02-18 16:50:00,CMP002,CH01
T016183,C09110,2025-12-16 00:00:00,CMP002,CH01
T016184,C09110,2025-12-22 20:35:00,CMP002,CH01
T016185,C09111,2025-12-05 00:00:00,CMP002,CH01
T016186,C09111,2025-12-08 20:05:00,CMP002,CH01
T016187,C09111,2025-12-10 10:28:00,CMP002,CH01
T016188,C09112,2025-04-09 00:00:00,CMP002,CH01
T016189,C09113,2025-01-09 00:00:00,CMP003,CH02
T016190,C09113,2025-01-10 04:34:00,CMP002,CH01
T016191,C09114,2025-04-14 00:00:00,CMP002,CH01
T016192,C09114,2025-04-18 20:21:00,CMP002,CH01
T016193,C09114,2025-04-24 07:30:00,CMP001,CH01
T016194,C09115,2025-04-24 00:00:00,CMP001,CH01
T016195,C09116,2025-03-20 00:00:00,CMP004,CH02
T016196,C09117,2025-01-14 00:00:00,CMP002,CH01
T016197,C09117,2025-01-19 16:47:00,CMP001,CH01
T016198,C09118,2025-02-20 00:00:00,CMP002,CH01
T016199,C09120,2025-01-08 00:00:00,CMP004,CH02
T016200,C09121,2025-10-04 00:00:00,CMP001,CH01
T016201,C09121,2025-10-09 03:22:00,CMP004,CH02
T016202,C09122,2025-05-22 00:00:00,CMP003,CH02
T016203,C09122,2025-05-26 11:45:00,CMP002,CH01
T016204,C09122,2025-06-03 07:55:00,CMP003,CH02
T016205,C09123,2025-10-26 00:00:00,CMP001,CH01
T016206,C09123,2025-10-31 19:41:00,CMP001,CH01
T016207,C09123,2025-11-06 07:55:00,CMP002,CH01
T016208,C09123,2025-11-08 15:00:00,CMP001,CH01
T016209,C09124,2025-04-01 00:00:00,CMP002,CH01
T016210,C09124,2025-04-08 11:01:00,CMP001,CH01
T016211,C09125,2025-05-24 00:00:00,CMP005,CH03
T016212,C09125,2025-05-31 17:24:00,CMP003,CH02
T016213,C09125,2025-06-01 18:29:00,CMP002,CH01
T016214,C09126,2025-01-25 00:00:00,CMP002,CH01
T016215,C09127,2025-12-02 00:00:00,CMP003,CH02
T016216,C09127,2025-12-07 06:58:00,CMP003,CH02
T016217,C09127,2025-12-14 06:00:00,CMP002,CH01
T016218,C09128,2025-12-23 00:00:00,CMP004,CH02
T016219,C09128,2025-12-24 08:56:00,CMP001,CH01
T016220,C09129,2025-01-19 00:00:00,CMP001,CH01
T016221,C09130,2025-10-07 00:00:00,CMP003,CH02
T016222,C09130,2025-10-14 20:18:00,CMP003,CH02
T016223,C09130,2025-10-16 12:10:00,CMP004,CH02
T016224,C09131,2025-04-11 00:00:00,CMP001,CH01
T016225,C09132,2025-02-16 00:00:00,CMP004,CH02
T016226,C09132,2025-02-19 20:59:00,CMP004,CH02
T016227,C09132,2025-02-22 11:29:00,CMP005,CH03
T016228,C09133,2025-10-19 00:00:00,CMP004,CH02
T016229,C09135,2025-05-17 00:00:00,CMP001,CH01
T016230,C09136,2025-07-02 00:00:00,CMP003,CH02
T016231,C09136,2025-07-06 12:11:00,CMP002,CH01
T016232,C09136,2025-07-11 17:49:00,CMP004,CH02
T016233,C09137,2025-09-25 00:00:00,CMP005,CH03
T016234,C09137,2025-09-28 05:33:00,CMP003,CH02
T016235,C09138,2025-01-21 00:00:00,CMP001,CH01
T016236,C09139,2025-07-03 00:00:00,CMP001,CH01
T016237,C09139,2025-07-06 21:14:00,CMP001,CH01
T016238,C09140,2025-04-28 00:00:00,CMP004,CH02
T016239,C09141,2025-08-08 00:00:00,CMP001,CH01
T016240,C09141,2025-08-09 16:26:00,CMP001,CH01
T016241,C09141,2025-08-12 06:17:00,CMP003,CH02
T016242,C09142,2025-01-07 00:00:00,CMP004,CH02
T016243,C09142,2025-01-11 13:39:00,CMP004,CH02
T016244,C09143,2025-07-08 00:00:00,CMP002,CH01
T016245,C09144,2025-06-22 00:00:00,CMP002,CH01
T016246,C09144,2025-06-24 06:35:00,CMP002,CH01
T016247,C09147,2025-11-08 00:00:00,CMP003,CH02
T016248,C09148,2025-03-03 00:00:00,CMP002,CH01
T016249,C09148,2025-03-09 23:44:00,CMP005,CH03
T016250,C09148,2025-03-15 16:02:00,CMP004,CH02
T016251,C09149,2025-12-08 00:00:00,CMP001,CH01
T016252,C09149,2025-12-11 14:13:00,CMP002,CH01
T016253,C09150,2025-08-09 00:00:00,CMP002,CH01
T016254,C09151,2025-02-22 00:00:00,CMP004,CH02
T016255,C09151,2025-02-26 03:53:00,CMP002,CH01
T016256,C09152,2025-07-07 00:00:00,CMP004,CH02
T016257,C09152,2025-07-08 08:45:00,CMP005,CH03
T016258,C09152,2025-07-12 10:43:00,CMP004,CH02
T016259,C09153,2025-11-24 00:00:00,CMP002,CH01
T016260,C09153,2025-11-25 00:27:00,CMP002,CH01
T016261,C09153,2025-12-01 12:44:00,CMP004,CH02
T016262,C09153,2025-12-08 00:26:00,CMP002,CH01
T016263,C09154,2025-03-26 00:00:00,CMP004,CH02
T016264,C09154,2025-04-01 21:58:00,CMP001,CH01
T016265,C09154,2025-04-06 04:07:00,CMP004,CH02
T016266,C09157,2025-10-13 00:00:00,CMP003,CH02
T016267,C09158,2025-11-18 00:00:00,CMP001,CH01
T016268,C09159,2025-08-03 00:00:00,CMP002,CH01
T016269,C09160,2025-01-13 00:00:00,CMP004,CH02
T016270,C09161,2025-12-26 00:00:00,CMP001,CH01
T016271,C09161,2025-12-31 16:51:00,CMP003,CH02
T016272,C09161,2026-01-07 01:38:00,CMP003,CH02
T016273,C09161,2026-01-09 21:57:00,CMP004,CH02
