customer_id,country,signup_date,acquisition_campaign_id
C08350,Singapore,2025-07-14,
C08351,Indonesia,2025-05-24,CMP003
C08352,Singapore,2025-07-30,CMP001
C08353,Indonesia,2025-09-29,CMP001
C08354,Indonesia,2025-09-13,CMP002
C08355,Indonesia,2025-06-03,CMP002
C08356,Singapore,2025-01-14,
C08357,Indonesia,2025-06-17,CMP003
C08358,Singapore,2025-02-17,CMP003
C08359,Thailand,2025-09-26,CMP003
C08360,Indonesia,2025-02-21,
C08361,Singapore,2025-02-18,
C08362,Indonesia,2025-06-20,
C08363,Indonesia,2025-03-05,CMP002
C08364,Indonesia,2025-04-19,
C08365,Indonesia,2025-02-10,
C08366,Indonesia,2025-05-22,
C08367,Thailand,2025-10-09,
C08368,Thailand,2025-02-10,
C08369,Singapore,2025-10-09,
C08370,Indonesia,2025-12-20,
C08371,Thailand,2025-10-10,CMP002
C08372,Singapore,2025-02-21,
C08373,Indonesia,2025-01-21,
C08374,Indonesia,2025-08-04,CMP005
C08375,Indonesia,2025-06-20,CMP002
C08376,Indonesia,2025-01-27,CMP002
C08377,Singapore,2025-02-18,CMP001
C08378,Indonesia,2025-10-29,CMP004
C08379,Indonesia,2025-09-02,CMP004
C08380,Indonesia,2025-07-04,CMP002
C08381,Indonesia,2025-02-24,CMP001
C08382,Singapore,2025-10-30,
C08383,Indonesia,2025-05-07,
C08384,Indonesia,2025-03-28,
C08385,Thailand,2025-10-19,CMP003
C08386,Thailand,2025-02-23,CMP005
C08387,Indonesia,2025-01-09,CMP003
C08388,Indonesia,2025-12-29,
C08389,Indonesia,2025-12-16,
C08390,Indonesia,2025-07-28,CMP004
C08391,Singapore,2025-09-25,CMP003
C08392,Thailand,2025-10-23,CMP003
C08393,Indonesia,2025-04-07,CMP003
C08394,Indonesia,2025-05-02,CMP001
C08395,Thailand,2025-04-19,
C08396,Indonesia,2025-07-18,
C08397,Indonesia,2025-09-28,CMP002
C08398,Indonesia,2025-03-11,
C08399,Indonesia,2025-10-30,CMP004
C08400,Indonesia,2025-10-24,CMP001
C08401,Thailand,2025-05-08,
C08402,Thailand,2025-03-05,
C08403,Thailand,2025-05-11,CMP003
C08404,Indonesia,2025-09-12,CMP002
C08405,Indonesia,2025-02-28,
C08406,Thailand,2025-04-08,CMP002
C08407,Indonesia,2025-12-20,
C08408,Thailand,2025-04-05,CMP005
C08409,Indonesia,2025-10-25,
C08410,Indonesia,2025-12-10,
C08411,Indonesia,2025-12-31,
C08412,Thailand,2025-05-08,CMP001
C08413,Thailand,2025-02-06,
C08414,Singapore,2025-03-10,
C08415,Singapore,2025-05-22,CMP005
C08416,Indonesia,2025-10-22,CMP005
C08417,Thailand,2025-04-18,
C08418,Indonesia,2025-12-23,
C08419,Indonesia,2025-02-24,CMP002
C08420,Indonesia,2025-08-17,CMP004
C08421,Thailand,2025-11-28,
C08422,Indonesia,2025-07-08,CMP001
C08423,Indonesia,2025-07-30,CMP002
C08424,Thailand,2025-09-23,
C08425,Thailand,2025-08-16,CMP003
C08426,Indonesia,2025-11-22,
C08427,Indonesia,2025-07-19,CMP005
C08428,Singapore,2025-12-07,
C08429,Indonesia,2025-12-06,
C08430,Singapore,2025-09-08,CMP001
C08431,Indonesia,2025-08-12,CMP004
C08432,Indonesia,2025-01-02,CMP002
C08433,Indonesia,2025-03-23,
C08434,Thailand,2025-01-31,CMP004
C08435,Indonesia,2025-09-26,CMP001
C08436,Indonesia,2025-07-31,
C08437,Indonesia,2025-05-28,CMP001
C08438,Indonesia,2025-05-24,
C08439,Indonesia,2025-01-08,
C08440,Indonesia,2025-09-29,
C08441,Indonesia,2025-08-21,
C08442,Indonesia,2025-11-26,CMP001
C08443,Thailand,2025-04-13,CMP004
C08444,Thailand,2025-05-22,
C08445,Indonesia,2025-07-19,
C08446,Indonesia,2025-09-03,
C08447,Indonesia,2025-03-10,CMP001
C08448,Thailand,2025-05-01,CMP004
C08449,Indonesia,2025-07-16,
C08450,Indonesia,2025-10-10,
C08451,Indonesia,2025-03-16,CMP003
C08452,Indonesia,2025-07-09,CMP002
C08453,Indonesia,2025-12-20,
C08454,Indonesia,2025-12-04,
C08455,Thailand,2025-06-08,CMP003
C08456,Indonesia,2025-01-11,CMP004
C08457,Indonesia,2025-02-24,
C08458,Indonesia,2025-05-25,
C08459,Thailand,2025-05-06,
C08460,Singapore,2025-12-09,
C08461,Indonesia,2025-11-11,
C08462,Singapore,2025-09-29,
C08463,Indonesia,2025-11-18,
C08464,Indonesia,2025-09-28,
C08465,Indonesia,2025-01-11,CMP002
C08466,Thailand,2025-12-20,
C08467,Indonesia,2025-08-03,
C08468,Indonesia,2025-01-01,CMP004
C08469,Indonesia,2025-04-06,
C08470,Thailand,2025-06-06,CMP005
C08471,Indonesia,2025-08-06,CMP002
C08472,Indonesia,2025-05-20,CMP001
C08473,Indonesia,2025-11-18,
C08474,Indonesia,2025-11-05,CMP001
C08475,Indonesia,2025-07-02,CMP003
C08476,Thailand,2025-08-30,
C08477,Indonesia,2025-05-06,CMP002
C08478,Indonesia,2025-06-22,
C08479,Indonesia,2025-05-04,
C08480,Indonesia,2025-09-10,CMP002
C08481,Indonesia,2025-10-15,
C08482,Indonesia,2025-02-09,CMP002
C08483,Indonesia,2025-03-12,
C08484,Indonesia,2025-01-23,CMP003
C08485,Indonesia,2025-07-31,
C08486,Indonesia,2025-02-07,
C08487,Indonesia,2025-10-08,CMP002
C08488,Indonesia,2025-03-11,
C08489,Indonesia,2025-04-20,
C08490,Indonesia,2025-02-19,CMP001
C08491,Singapore,2025-01-06,
C08492,Indonesia,2025-07-29,
C08493,Thailand,2025-05-24,CMP004
C08494,Singapore,2025-08-19,
C08495,Indonesia,2025-02-17,
C08496,Thailand,2025-05-02,CMP004
C08497,Thailand,2025-02-17,CMP004
C08498,Indonesia,2025-11-03,CMP002
C08499,Singapore,2025-11-19,CMP004
C08500,Indonesia,2025-05-04,CMP004
C08501,Indonesia,2025-12-19,
C08502,Thailand,2025-03-27,CMP003
C08503,Thailand,2025-12-23,
C08504,Thailand,2025-09-08,CMP001
C08505,Thailand,2025-04-21,CMP003
C08506,Indonesia,2025-06-19,
C08507,Indonesia,2025-09-15,CMP005
C08508,Indonesia,2025-10-22,
C08509,Thailand,2025-08-07,CMP003
C08510,Thailand,2025-07-02,
C08511,Thailand,2025-10-12,CMP002
C08512,Thailand,2025-01-14,
C08513,Indonesia,2025-11-18,
C08514,Indonesia,2025-12-08,
C08515,Thailand,2025-03-30,
C08516,Thailand,2025-04-30,
C08517,Indonesia,2025-04-02,CMP005
C08518,Indonesia,2025-04-18,CMP005
C08519,Indonesia,2025-06-01,
C08520,Indonesia,2025-12-05,
C08521,Indonesia,2025-11-13,
C08522,Thailand,2025-03-02,
C08523,Indonesia,2025-04-15,CMP002
C08524,Thailand,2025-06-03,CMP002
C08525,Indonesia,2025-08-10,
C08526,Thailand,2025-02-02,CMP002
C08527,Indonesia,2025-03-23,
C08528,Indonesia,2025-01-04,
C08529,Indonesia,2025-01-18,CMP001
C08530,Thailand,2025-12-17,CMP004
C08531,Indonesia,2025-08-04,CMP004
C08532,Indonesia,2025-03-22,
C08533,Indonesia,2025-03-20,CMP002
C08534,Indonesia,2025-08-11,
C08535,Indonesia,2025-03-27,
C08536,Thailand,2025-09-24,CMP002
C08537,Indonesia,2025-12-13,
C08538,Singapore,2025-10-30,
C08539,Singapore,2025-10-27,
C08540,Indonesia,2025-08-20,
C08541,Indonesia,2025-11-01,CMP004
C08542,Indonesia,2025-10-18,CMP004
C08543,Indonesia,2025-08-18,
C08544,Thailand,2025-11-09,
C08545,Indonesia,2025-08-16,CMP005
C08546,Thailand,2025-05-14,CMP005
C08547,Indonesia,2025-01-11,
C08548,Indonesia,2025-06-01,CMP005
C08549,Indonesia,2025-10-02,
C08550,Singapore,2025-02-16,CMP005
C08551,Thailand,2025-03-01,CMP002
C08552,Singapore,2025-03-06,
C08553,Thailand,2025-04-28,
C08554,Singapore,2025-10-01,
C08555,Indonesia,2025-02-27,CMP002
C08556,Singapore,2025-07-22,
C08557,Thailand,2025-10-25,
C08558,Indonesia,2025-03-11,
C08559,Indonesia,2025-04-03,
C08560,Thailand,2025-04-29,CMP001
C08561,Singapore,2025-05-04,CMP002
C08562,Singapore,2025-09-18,CMP004
C08563,Singapore,2025-10-06,CMP001
C08564,Indonesia,2025-05-04,CMP005
C08565,Indonesia,2025-02-12,CMP002
C08566,Indonesia,2025-10-03,CMP005
C08567,Indonesia,2025-05-14,
C08568,Thailand,2025-03-11,
C08569,Indonesia,2025-01-23,
C08570,Indonesia,2025-04-16,
C08571,Thailand,2025-04-23,CMP002
C08572,Indonesia,2025-02-15,CMP002
C08573,Indonesia,2025-11-16,
C08574,Thailand,2025-08-05,CMP002
C08575,Indonesia,2025-10-07,
C08576,Indonesia,2025-06-14,CMP003
C08577,Indonesia,2025-12-15,
C08578,Indonesia,2025-06-22,CMP003
C08579,Thailand,2025-01-06,
C08580,Thailand,2025-12-07,CMP003
C08581,Indonesia,2025-01-16,CMP003
C08582,Thailand,2025-03-26,CMP002
C08583,Indonesia,2025-11-23,CMP002
C08584,Thailand,2025-02-12,
C08585,Singapore,2025-09-04,
C08586,Indonesia,2025-02-20,CMP003
C08587,Thailand,2025-10-03,CMP001
C08588,Thailand,2025-01-30,CMP001
C08589,Indonesia,2025-11-06,CMP005
C08590,Singapore,2025-03-18,CMP002
C08591,Indonesia,2025-06-10,CMP005
C08592,Thailand,2025-02-28,CMP002
C08593,Thailand,2025-09-16,
C08594,Indonesia,2025-05-30,CMP001
C08595,Indonesia,2025-02-13,CMP004
C08596,Thailand,2025-03-17,CMP005
C08597,Indonesia,2025-10-23,CMP001
C08598,Indonesia,2025-05-28,CMP004
C08599,Indonesia,2025-02-09,CMP005
C08600,Indonesia,2025-05-28,
C08601,Indonesia,2025-01-22,
C08602,Indonesia,2025-08-29,
C08603,Indonesia,2025-08-11,
C08604,Indonesia,2025-01-23,CMP004
C08605,Thailand,2025-01-02,
C08606,Indonesia,2025-05-06,CMP003
C08607,Indonesia,2025-11-22,CMP005
C08608,Thailand,2025-07-05,
C08609,Indonesia,2025-05-21,
C08610,Indonesia,2025-07-27,CMP005
C08611,Indonesia,2025-03-04,CMP005
C08612,Thailand,2025-03-18,CMP001
C08613,Indonesia,2025-09-19,CMP003
C08614,Indonesia,2025-06-14,CMP002
C08615,Indonesia,2025-01-26,
C08616,Thailand,2025-03-29,CMP002
C08617,Thailand,2025-07-12,
C08618,Thailand,2025-10-10,CMP004
C08619,Indonesia,2025-11-17,
C08620,Indonesia,2025-07-28,CMP001
C08621,Thailand,2025-07-30,CMP002
C08622,Indonesia,2025-11-11,
C08623,Indonesia,2025-11-13,
C08624,Thailand,2025-01-09,CMP002
C08625,Singapore,2025-11-22,CMP004
C08626,Indonesia,2025-09-27,
C08627,Indonesia,2025-02-03,CMP003
C08628,Singapore,2025-01-25,CMP002
C08629,Indonesia,2025-07-20,
C08630,Indonesia,2025-09-28,
C08631,Singapore,2025-10-12,
C08632,Indonesia,2025-01-03,
C08633,Singapore,2025-05-13,CMP001
C08634,Indonesia,2025-11-26,
C08635,Indonesia,2025-08-31,
C08636,Indonesia,2025-05-08,CMP004
C08637,Thailand,2025-07-13,CMP001
C08638,Indonesia,2025-04-07,CMP002
C08639,Indonesia,2025-02-02,CMP001
C08640,Indonesia,2025-05-05,CMP001
C08641,Indonesia,2025-02-03,
C08642,Thailand,2025-07-24,CMP003
C08643,Thailand,2025-06-01,
C08644,Indonesia,2025-09-25,
C08645,Thailand,2025-12-09,
C08646,Indonesia,2025-06-07,CMP002
C08647,Indonesia,2025-03-23,
C08648,Thailand,2025-08-03,
C08649,Indonesia,2025-03-08,CMP004
C08650,Indonesia,2025-09-28,CMP001
C08651,Indonesia,2025-02-23,
C08652,Indonesia,2025-05-09,CMP005
C08653,Thailand,2025-01-21,
C08654,Singapore,2025-05-30,
C08655,Indonesia,2025-11-20,
C08656,Singapore,2025-07-01,CMP004
C08657,Thailand,2025-07-11,CMP002
C08658,Indonesia,2025-01-22,
C08659,Thailand,2025-04-28,CMP003
C08660,Indonesia,2025-07-08,CMP003
C08661,Indonesia,2025-12-16,
C08662,Singapore,2025-04-09,CMP005
C08663,Thailand,2025-01-12,CMP001
C08664,Indonesia,2025-08-29,
C08665,Thailand,2025-07-30,
C08666,Indonesia,2025-05-29,
C08667,Indonesia,2025-09-29,CMP001
C08668,Thailand,2025-01-12,CMP004
C08669,Indonesia,2025-02-25,CMP002
C08670,Thailand,2025-10-12,
C08671,Indonesia,2025-09-23,
C08672,Indonesia,2025-05-22,
C08673,Indonesia,2025-03-10,CMP005
C08674,Indonesia,2025-12-23,
C08675,Indonesia,2025-12-19,
C08676,Thailand,2025-05-29,CMP002
C08677,Singapore,2025-01-30,
C08678,Indonesia,2025-05-30,CMP004
C08679,Indonesia,2025-04-21,CMP004
C08680,Indonesia,2025-07-01,CMP003
C08681,Indonesia,2025-09-27,CMP002
C08682,Singapore,2025-06-11,CMP005
C08683,Indonesia,2025-03-04,CMP005
C08684,Thailand,2025-04-24,
C08685,Indonesia,2025-02-22,
C08686,Indonesia,2025-12-31,
C08687,Indonesia,2025-09-27,CMP005
C08688,Indonesia,2025-03-05,CMP001
C08689,Singapore,2025-11-07,
C08690,Indonesia,2025-05-04,
C08691,Thailand,2025-11-20,CMP005
C08692,Indonesia,2025-09-10,
C08693,Thailand,2025-07-27,CMP004
C08694,Indonesia,2025-04-26,CMP004
C08695,Singapore,2025-07-28,
C08696,Singapore,2025-02-09,
C08697,Thailand,2025-11-10,CMP004
C08698,Thailand,2025-09-12,CMP003
C08699,Singapore,2025-06-17,
C08700,Indonesia,2025-02-18,
C08701,Singapore,2025-09-14,CMP004
C08702,Thailand,2025-10-10,CMP004
C08703,Singapore,2025-09-26,
C08704,Singapore,2025-01-06,
C08705,Thailand,2025-04-17,CMP005
C08706,Indonesia,2025-01-16,
C08707,Thailand,2025-06-21,CMP002
C08708,Indonesia,2025-02-27,CMP003
C08709,Indonesia,2025-11-02,CMP002
C08710,Indonesia,2025-01-07,
C08711,Indonesia,2025-07-13,
C08712,Thailand,2025-11-23,CMP002
C08713,Thailand,2025-05-16,CMP001
C08714,Indonesia,2025-11-02,
C08715,Singapore,2025-08-01,CMP005
C08716,Thailand,2025-11-14,CMP001
C08717,Indonesia,2025-07-20,CMP001
C08718,Indonesia,2025-06-27,CMP003
C08719,Indonesia,2025-01-30,
C08720,Indonesia,2025-11-06,CMP003
C08721,Singapore,2025-03-05,CMP001
C08722,Thailand,2025-11-24,
C08723,Indonesia,2025-05-27,
C08724,Indonesia,2025-05-30,CMP003
C08725,Indonesia,2025-07-23,CMP003
C08726,Thailand,2025-06-25,CMP002
C08727,Indonesia,2025-10-28,CMP005
C08728,Indonesia,2025-07-28,
C08729,Singapore,2025-03-22,
C08730,Thailand,2025-11-07,
C08731,Indonesia,2025-03-17,
C08732,Indonesia,2025-08-20,CMP002
C08733,Indonesia,2025-06-22,CMP004
C08734,Indonesia,2025-02-17,
C08735,Thailand,2025-01-19,CMP001
C08736,Indonesia,2025-05-31,
C08737,Indonesia,2025-10-02,CMP002
C08738,Thailand,2025-01-22,
C08739,Indonesia,2025-11-19,
C08740,Indonesia,2025-06-22,CMP004
C08741,Indonesia,2025-07-22,CMP003
C08742,Indonesia,2025-01-24,CMP004
C08743,Indonesia,2025-02-19,
C08744,Indonesia,2025-03-07,CMP005
C08745,Singapore,2025-01-10,CMP001
C08746,Singapore,2025-04-09,CMP002
C08747,Indonesia,2025-01-29,CMP001
C08748,Indonesia,2025-04-15,CMP003
C08749,Singapore,2025-07-23,
C08750,Thailand,2025-02-15,
C08751,Indonesia,2025-01-14,CMP005
C08752,Indonesia,2025-12-17,
C08753,Singapore,2025-06-14,CMP001
C08754,Indonesia,2025-04-19,CMP004
C08755,Thailand,2025-03-31,CMP002
C08756,Singapore,2025-05-11,
C08757,Indonesia,2025-07-02,CMP001
C08758,Indonesia,2025-08-09,
C08759,Indonesia,2025-04-04,CMP005
C08760,Indonesia,2025-02-25,
C08761,Indonesia,2025-09-06,CMP003
C08762,Thailand,2025-10-15,
C08763,Thailand,2025-03-15,CMP004
C08764,Thailand,2025-09-26,
C08765,Thailand,2025-05-29,
C08766,Indonesia,2025-01-21,
C08767,Singapore,2025-06-05,CMP005
C08768,Thailand,2025-01-03,CMP002
C08769,Thailand,2025-08-18,
C08770,Indonesia,2025-06-25,
C08771,Singapore,2025-09-02,CMP001
C08772,Thailand,2025-10-09,CMP002
C08773,Indonesia,2025-09-28,CMP003
C08774,Indonesia,2025-01-24,CMP005
C08775,Indonesia,2025-11-27,
C08776,Indonesia,2025-03-05,
C08777,Indonesia,2025-12-08,CMP004
C08778,Thailand,2025-12-20,
C08779,Thailand,2025-11-07,
C08780,Indonesia,2025-09-17,CMP002
C08781,Indonesia,2025-10-17,
C08782,Thailand,2025-02-03,
C08783,Indonesia,2025-05-27,CMP002
C08784,Thailand,2025-01-09,
C08785,Singapore,2025-08-20,CMP003
C08786,Thailand,2025-10-26,
C08787,Thailand,2025-07-26,
C08788,Indonesia,2025-12-28,
C08789,Indonesia,2025-11-17,
C08790,Indonesia,2025-11-16,CMP003
C08791,Singapore,2025-07-12,CMP001
C08792,Indonesia,2025-12-03,
C08793,Thailand,2025-10-10,CMP002
C08794,Thailand,2025-11-04,
C08795,Thailand,2025-12-13,
C08796,Indonesia,2025-08-22,CMP002
C08797,Indonesia,2025-09-25,CMP004
C08798,Thailand,2025-10-02,
C08799,Indonesia,2025-10-24,
C08800,Indonesia,2025-10-19,
C08801,Indonesia,2025-06-19,CMP002
C08802,Indonesia,2025-05-31,CMP001
C08803,Singapore,2025-09-14,CMP003
C08804,Thailand,2025-10-19,CMP005
C08805,Singapore,2025-04-10,
C08806,Indonesia,2025-04-08,CMP002
C08807,Indonesia,2025-04-25,
C08808,Thailand,2025-03-14,
C08809,Indonesia,2025-08-09,
C08810,Singapore,2025-10-14,CMP003
C08811,Indonesia,2025-01-29,CMP004
C08812,Indonesia,2025-12-25,
C08813,Indonesia,2025-10-13,CMP004
C08814,Thailand,2025-07-23,
C08815,Thailand,2025-08-23,
C08816,Thailand,2025-01-16,CMP001
C08817,Thailand,2025-03-31,CMP003
C08818,Indonesia,2025-06-08,
C08819,Indonesia,2025-04-27,CMP004
C08820,Indonesia,2025-04-23,
C08821,Thailand,2025-12-06,
C08822,Thailand,2025-07-05,CMP004
C08823,Indonesia,2025-09-24,CMP001
C08824,Thailand,2025-10-15,CMP002
C08825,Thailand,2025-05-26,
C08826,Singapore,2025-06-26,CMP002
C08827,Indonesia,2025-12-06,CMP001
C08828,Singapore,2025-03-14,CMP005
C08829,Thailand,2025-10-17,CMP002
C08830,Indonesia,2025-06-24,CMP004
C08831,Indonesia,2025-03-17,CMP004
C08832,Indonesia,2025-07-03,
C08833,Indonesia,2025-03-17,
C08834,Indonesia,2025-05-17,
C08835,Indonesia,2025-10-09,CMP001
C08836,Indonesia,2025-07-13,
C08837,Indonesia,2025-11-19,CMP002
C08838,Indonesia,2025-04-21,
C08839,Thailand,2025-09-04,
C08840,Thailand,2025-02-20,CMP005
C08841,Singapore,2025-12-18,
C08842,Thailand,2025-04-08,
C08843,Indonesia,2025-06-10,CMP002
C08844,Indonesia,2025-03-03,CMP002
C08845,Thailand,2025-04-09,CMP004
C08846,Indonesia,2025-07-24,
C08847,Indonesia,2025-05-04,CMP003
C08848,Thailand,2025-06-09,
C08849,Thailand,2025-05-20,CMP003
C08850,Singapore,2025-01-21,
C08851,Indonesia,2025-03-26,CMP002
C08852,Indonesia,2025-04-25,CMP004
C08853,Singapore,2025-12-08,
C08854,Thailand,2025-08-11,CMP002
C08855,Indonesia,2025-07-19,
C08856,Indonesia,2025-01-29,CMP001
C08857,Indonesia,2025-07-18,CMP002
C08858,Indonesia,2025-02-08,CMP001
C08859,Thailand,2025-04-09,
C08860,Thailand,2025-06-21,CMP003
C08861,Indonesia,2025-01-14,CMP004
C08862,Indonesia,2025-02-03,
C08863,Thailand,2025-01-29,
C08864,Indonesia,2025-05-23,
C08865,Thailand,2025-11-19,CMP005
C08866,Indonesia,2025-06-14,CMP004
C08867,Thailand,2025-07-28,CMP004
C08868,Indonesia,2025-11-19,
C08869,Singapore,2025-10-26,
C08870,Indonesia,2025-11-25,
C08871,Indonesia,2025-03-15,
C08872,Indonesia,2025-07-08,
C08873,Indonesia,2025-05-24,
C08874,Indonesia,2025-09-11,
C08875,Indonesia,2025-11-03,CMP001
C08876,Indonesia,2025-03-25,CMP002
C08877,Singapore,2025-08-18,CMP002
C08878,Thailand,2025-07-26,
C08879,Thailand,2025-07-30,
C08880,Indonesia,2025-11-02,
C08881,Indonesia,2025-01-10,
C08882,Thailand,2025-02-17,CMP002
C08883,Thailand,2025-09-09,
C08884,Singapore,2025-08-31,CMP004
C08885,Singapore,2025-01-25,CMP004
C08886,Thailand,2025-10-17,CMP004
C08887,Indonesia,2025-11-05,
C08888,Indonesia,2025-05-15,CMP005
C08889,Thailand,2025-09-26,
C08890,Indonesia,2025-05-15,
C08891,Indonesia,2025-04-10,
C08892,Indonesia,2025-08-21,
C08893,Singapore,2025-03-09,CMP004
C08894,Indonesia,2025-06-10,
C08895,Indonesia,2025-03-29,CMP003
C08896,Indonesia,2025-07-25,
C08897,Singapore,2025-10-06,
C08898,Indonesia,2025-08-26,CMP004
C08899,Thailand,2025-03-26,CMP003
C08900,Thailand,2025-02-10,CMP001
C08901,Indonesia,2025-01-01,CMP002
C08902,Thailand,2025-04-23,
C08903,Thailand,2025-05-02,
C08904,Indonesia,2025-12-09,CMP001
C08905,Indonesia,2025-08-28,
C08906,Singapore,2025-10-21,CMP004
C08907,Indonesia,2025-07-12,
C08908,Indonesia,2025-04-22,
C08909,Indonesia,2025-12-08,
C08910,Indonesia,2025-06-07,CMP002
C08911,Thailand,2025-01-26,CMP003
C08912,Singapore,2025-03-28,
C08913,Indonesia,2025-06-15,
C08914,Indonesia,2025-07-22,CMP003
C08915,Singapore,2025-01-23,CMP003
C08916,Indonesia,2025-02-18,
C08917,Singapore,2025-05-26,
C08918,Indonesia,2025-05-02,
C08919,Indonesia,2025-12-16,
C08920,Indonesia,2025-02-22,
C08921,Indonesia,2025-10-01,
C08922,Singapore,2025-03-14,
C08923,Thailand,2025-09-13,
C08924,Singapore,2025-03-29,
C08925,Indonesia,2025-02-08,
C08926,Thailand,2025-03-24,
C08927,Singapore,2025-09-09,CMP005
C08928,Indonesia,2025-10-29,
C08929,Indonesia,2025-04-04,
C08930,Indonesia,2025-04-10,
C08931,Indonesia,2025-08-03,
C08932,Indonesia,2025-10-07,
C08933,Thailand,2025-09-09,
C08934,Thailand,2025-12-18,
C08935,Thailand,2025-04-30,
C08936,Singapore,2025-04-29,
C08937,Indonesia,2025-10-04,
C08938,Thailand,2025-02-28,CMP002
C08939,Indonesia,2025-04-01,CMP003
C08940,Indonesia,2025-06-13,
C08941,Indonesia,2025-06-23,
C08942,Singapore,2025-08-19,
C08943,Indonesia,2025-01-12,
C08944,Indonesia,2025-12-26,
C08945,Indonesia,2025-11-22,
C08946,Singapore,2025-12-15,
C08947,Indonesia,2025-03-02,CMP002
C08948,Indonesia,2025-12-25,
C08949,Indonesia,2025-09-12,CMP003
C08950,Indonesia,2025-07-27,
C08951,Singapore,2025-03-17,
C08952,Indonesia,2025-01-08,CMP004
C08953,Indonesia,2025-01-02,
C08954,Indonesia,2025-03-15,CMP004
C08955,Indonesia,2025-03-29,CMP004
C08956,Indonesia,2025-11-19,CMP003
C08957,Indonesia,2025-12-12,
C08958,Thailand,2025-07-21,CMP002
C08959,Indonesia,2025-12-04,CMP002
C08960,Indonesia,2025-06-21,CMP004
C08961,Singapore,2025-08-18,
C08962,Indonesia,2025-12-18,
C08963,Indonesia,2025-10-19,CMP001
C08964,Indonesia,2025-02-07,
C08965,Indonesia,2025-03-31,
C08966,Indonesia,2025-10-20,
C08967,Indonesia,2025-10-18,CMP002
C08968,Thailand,2025-08-22,CMP001
C08969,Indonesia,2025-01-21,
C08970,Thailand,2025-10-01,
C08971,Indonesia,2025-05-18,CMP003
C08972,Thailand,2025-11-16,
C08973,Thailand,2025-05-28,CMP001
C08974,Singapore,2025-01-09,CMP003
C08975,Singapore,2025-03-06,
C08976,Singapore,2025-01-20,
C08977,Singapore,2025-01-18,CMP003
C08978,Thailand,2025-12-21,
C08979,Thailand,2025-12-06,
C08980,Singapore,2025-08-10,
C08981,Thailand,2025-11-03,
C08982,Indonesia,2025-05-09,
C08983,Thailand,2025-05-30,CMP008
C08984,Singapore,2025-06-02,
C08985,Thailand,2025-06-22,
C08986,Indonesia,2025-11-09,
C08987,Indonesia,2025-11-19,CMP003
C08988,Indonesia,2025-02-13,CMP002
C08989,Thailand,2025-08-20,CMP003
C08990,Indonesia,2025-09-17,CMP001
C08991,Thailand,2025-01-19,CMP005
C08992,Indonesia,2025-08-14,CMP002
C08993,Indonesia,2025-04-02,CMP002
C08994,Indonesia,2025-10-06,
C08995,Indonesia,2025-07-19,
C08996,Thailand,2025-10-04,CMP003
C08997,Indonesia,2025-12-03,
C08998,Indonesia,2025-11-12,
C08999,Thailand,2025-07-14,CMP002
C09000,Indonesia,2025-11-11,
C09001,Thailand,2025-11-18,
C09002,Indonesia,2025-08-25,
C09003,Indonesia,2025-09-30,CMP002
C09004,Indonesia,2025-10-05,
C09005,Indonesia,2025-11-16,
C09006,Indonesia,2025-08-12,
C09007,Thailand,2025-03-20,CMP002
C09008,Indonesia,2025-03-08,CMP001
C09009,Indonesia,2025-10-23,CMP001
C09010,Thailand,2025-01-20,
C09011,Indonesia,2025-09-30,
C09012,Indonesia,2025-09-26,
C09013,Indonesia,2025-11-26,
C09014,Thailand,2025-11-17,
C09015,Indonesia,2025-07-08,
C09016,Singapore,2025-05-18,CMP003
C09017,Singapore,2025-12-06,
C09018,Thailand,2025-07-04,
C09019,Indonesia,2025-07-19,CMP003
C09020,Indonesia,2025-11-14,
C09021,Indonesia,2025-08-22,CMP003
C09022,Thailand,2025-01-16,
C09023,Indonesia,2025-03-27,
C09024,Indonesia,2025-10-05,CMP002
C09025,Singapore,2025-06-25,CMP003
C09026,Indonesia,2025-05-18,
C09027,Indonesia,2025-09-26,CMP003
C09028,Indonesia,2025-10-31,CMP002
C09029,Indonesia,2025-03-13,
C09030,Indonesia,2025-11-10,
C09031,Indonesia,2025-11-23,
C09032,Thailand,2025-03-10,CMP002
C09033,Thailand,2025-10-22,CMP001
C09034,Thailand,2025-07-20,
C09035,Singapore,2025-04-24,CMP002
C09036,Indonesia,2025-04-10,
C09037,Singapore,2025-10-21,
C09038,Indonesia,2025-06-24,
C09039,Indonesia,2025-05-14,
C09040,Singapore,2025-12-15,
C09041,Indonesia,2025-04-06,CMP005
C09042,Thailand,2025-06-22,
C09043,Indonesia,2025-09-05,
C09044,Indonesia,2025-06-25,CMP002
C09045,Indonesia,2025-10-22,CMP005
C09046,Indonesia,2025-10-29,
C09047,Indonesia,2025-12-22,
C09048,Thailand,2025-09-29,
C09049,Indonesia,2025-12-18,
C09050,Singapore,2025-04-25,
C09051,Indonesia,2025-09-16,
C09052,Indonesia,2025-12-30,
C09053,Indonesia,2025-07-07,
C09054,Indonesia,2025-11-27,
C09055,Singapore,2025-05-15,
C09056,Indonesia,2025-10-14,
C09057,Indonesia,2025-11-09,
C09058,Thailand,2025-09-07,CMP003
C09059,Thailand,2025-05-28,
C09060,Indonesia,2025-04-25,
C09061,Thailand,2025-06-06,
C09062,Singapore,2025-03-03,
C09063,Thailand,2025-09-20,
C09064,Singapore,2025-02-08,CMP004
C09065,Singapore,2025-02-27,
C09066,Indonesia,2025-11-03,CMP003
