customer_id,country,signup_date,journey_type
C07471,Indonesia,2025-02-11,non_converter
C07472,Indonesia,2025-02-16,converter
C07473,Indonesia,2025-12-18,non_converter
C07474,Thailand,2025-01-26,no_touchpoint
C07475,Indonesia,2025-07-18,converter
C07476,Indonesia,2025-09-29,non_converter
C07477,Thailand,2025-04-12,converter
C07478,Thailand,2025-09-11,converter
C07479,Indonesia,2025-04-06,non_converter
C07480,Indonesia,2025-12-13,converter
C07481,Indonesia,2025-02-01,no_touchpoint
C07482,Indonesia,2025-09-17,non_converter
C07483,Singapore,2025-04-01,converter
C07484,Indonesia,2025-05-15,converter
C07485,Indonesia,2025-10-05,no_touchpoint
C07486,Thailand,2025-04-07,non_converter
C07487,Thailand,2025-12-26,converter
C07488,Indonesia,2025-04-07,non_converter
C07489,Thailand,2025-06-14,non_converter
C07490,Indonesia,2025-04-27,non_converter
C07491,Thailand,2025-11-22,no_touchpoint
C07492,Thailand,2025-06-01,converter
C07493,Thailand,2025-09-17,no_touchpoint
C07494,Indonesia,2025-04-22,non_converter
C07495,Thailand,2025-06-26,converter
C07496,Indonesia,2025-09-29,converter
C07497,Indonesia,2025-12-16,non_converter
C07498,Indonesia,2025-03-24,no_touchpoint
C07499,Indonesia,2025-02-02,converter
C07500,Thailand,2025-01-31,no_touchpoint
C07501,Indonesia,2025-08-09,non_converter
C07502,Indonesia,2025-08-17,non_converter
C07503,Indonesia,2025-12-12,non_converter
C07504,Thailand,2025-10-29,no_touchpoint
C07505,Thailand,2025-07-05,converter
C07506,Thailand,2025-11-07,non_converter
C07507,Indonesia,2025-02-03,non_converter
C07508,Indonesia,2025-06-13,no_touchpoint
C07509,Indonesia,2025-09-03,non_converter
C07510,Thailand,2025-06-03,no_touchpoint
C07511,Indonesia,2025-06-10,non_converter
C07512,Indonesia,2025-04-08,non_converter
C07513,Indonesia,2025-03-29,non_converter
C07514,Indonesia,2025-06-30,non_converter
C07515,Indonesia,2025-08-25,non_converter
C07516,Indonesia,2025-07-26,converter
C07517,Indonesia,2025-08-26,converter
C07518,Thailand,2025-03-14,converter
C07519,Indonesia,2025-07-17,non_converter
C07520,Singapore,2025-01-13,non_converter
C07521,Indonesia,2025-06-12,non_converter
C07522,Indonesia,2025-11-20,converter
C07523,Indonesia,2025-07-07,no_touchpoint
C07524,Singapore,2025-12-05,non_converter
C07525,Indonesia,2025-03-19,non_converter
C07526,Indonesia,2025-04-05,converter
C07527,Indonesia,2025-01-09,non_converter
C07528,Indonesia,2025-03-18,no_touchpoint
C07529,Indonesia,2025-04-12,converter
C07530,Indonesia,2025-07-20,converter
C07531,Indonesia,2025-10-09,converter
C07532,Indonesia,2025-04-08,no_touchpoint
C07533,Indonesia,2025-09-13,converter
C07534,Indonesia,2025-03-23,no_touchpoint
C07535,Indonesia,2025-12-07,non_converter
C07536,Indonesia,2025-02-24,converter
C07537,Thailand,2025-06-15,non_converter
C07538,Indonesia,2025-11-08,converter
C07539,Indonesia,2025-05-01,no_touchpoint
C07540,Thailand,2025-09-11,converter
C07541,Indonesia,2025-08-02,converter
C07542,Thailand,2025-06-07,converter
C07543,Thailand,2025-06-23,non_converter
C07544,Thailand,2025-12-17,non_converter
C07545,Indonesia,2025-11-10,non_converter
C07546,Indonesia,2025-03-08,no_touchpoint
C07547,Thailand,2025-06-24,converter
C07548,Singapore,2025-12-19,converter
C07549,Indonesia,2025-07-09,converter
C07550,Indonesia,2025-08-31,converter
C07551,Indonesia,2025-08-17,non_converter
C07552,Indonesia,2025-05-07,no_touchpoint
C07553,Thailand,2025-06-17,converter
C07554,Thailand,2025-06-10,non_converter
C07555,Thailand,2025-09-01,non_converter
C07556,Indonesia,2025-10-12,non_converter
C07557,Thailand,2025-06-19,non_converter
C07558,Singapore,2025-03-07,converter
C07559,Indonesia,2025-11-20,converter
C07560,Thailand,2025-04-28,non_converter
C07561,Indonesia,2025-11-09,non_converter
C07562,Indonesia,2025-05-08,no_touchpoint
C07563,Singapore,2025-08-29,non_converter
C07564,Indonesia,2025-06-10,converter
C07565,Indonesia,2025-02-18,non_converter
C07566,Thailand,2025-03-17,no_touchpoint
C07567,Indonesia,2025-02-11,converter
C07568,Thailand,2025-08-25,non_converter
C07569,Indonesia,2025-05-17,non_converter
C07570,Thailand,2025-07-19,converter
C07571,Thailand,2025-05-22,non_converter
C07572,Thailand,2025-07-06,converter
C07573,Indonesia,2025-01-31,no_touchpoint
C07574,Thailand,2025-04-25,non_converter
C07575,Indonesia,2025-06-17,converter
C07576,Indonesia,2025-11-14,non_converter
C07577,Thailand,2025-03-16,converter
C07578,Indonesia,2025-06-13,non_converter
C07579,Thailand,2025-06-10,non_converter
C07580,Indonesia,2025-10-02,non_converter
C07581,Indonesia,2025-11-27,converter
C07582,Thailand,2025-11-02,no_touchpoint
C07583,Thailand,2025-06-01,converter
C07584,Indonesia,2025-04-10,non_converter
C07585,Indonesia,2025-09-16,converter
C07586,Indonesia,2025-07-12,converter
C07587,Indonesia,2025-01-06,non_converter
C07588,Indonesia,2025-04-15,non_converter
C07589,Indonesia,2025-01-13,converter
C07590,Thailand,2025-11-26,non_converter
C07591,Indonesia,2025-02-10,converter
C07592,Indonesia,2025-03-17,converter
C07593,Indonesia,2025-07-15,non_converter
C07594,Indonesia,2025-11-01,non_converter
C07595,Indonesia,2025-06-10,no_touchpoint
C07596,Indonesia,2025-05-21,non_converter
C07597,Thailand,2025-04-12,converter
C07598,Indonesia,2025-08-21,non_converter
C07599,Indonesia,2025-10-28,converter
C07600,Indonesia,2025-01-09,non_converter
C07601,Indonesia,2025-06-17,non_converter
C07602,Indonesia,2025-07-08,no_touchpoint
C07603,Indonesia,2025-07-12,non_converter
C07604,Indonesia,2025-11-18,non_converter
C07605,Indonesia,2025-06-15,non_converter
C07606,Thailand,2025-06-17,no_touchpoint
C07607,Thailand,2025-01-18,converter
C07608,Indonesia,2025-06-15,non_converter
C07609,Indonesia,2025-10-19,converter
C07610,Indonesia,2025-09-19,non_converter
C07611,Indonesia,2025-03-09,converter
C07612,Indonesia,2025-02-04,converter
C07613,Indonesia,2025-02-22,no_touchpoint
C07614,Indonesia,2025-05-01,non_converter
C07615,Singapore,2025-07-04,converter
C07616,Indonesia,2025-06-23,converter
C07617,Thailand,2025-06-25,non_converter
C07618,Indonesia,2025-09-10,converter
C07619,Indonesia,2025-02-01,non_converter
C07620,Thailand,2025-11-25,converter
C07621,Indonesia,2025-12-22,no_touchpoint
C07622,Thailand,2025-02-15,non_converter
C07623,Indonesia,2025-08-18,non_converter
C07624,Indonesia,2025-05-14,converter
C07625,Thailand,2025-01-29,no_touchpoint
C07626,Indonesia,2025-10-13,non_converter
C07627,Thailand,2025-11-26,non_converter
C07628,Indonesia,2025-04-26,non_converter
C07629,Indonesia,2025-01-22,non_converter
C07630,Singapore,2025-04-30,non_converter
C07631,Indonesia,2025-03-12,converter
C07632,Indonesia,2025-06-15,converter
C07633,Thailand,2025-11-21,non_converter
C07634,Indonesia,2025-01-10,converter
C07635,Indonesia,2025-05-29,converter
C07636,Thailand,2025-12-09,no_touchpoint
C07637,Indonesia,2025-08-01,non_converter
C07638,Indonesia,2025-01-21,converter
C07639,Indonesia,2025-01-19,converter
C07640,Indonesia,2025-10-26,no_touchpoint
C07641,Thailand,2025-06-28,non_converter
C07642,Singapore,2025-10-25,non_converter
C07643,Singapore,2025-09-18,non_converter
C07644,Indonesia,2025-03-26,converter
C07645,Indonesia,2025-03-19,no_touchpoint
C07646,Thailand,2025-11-18,converter
C07647,Indonesia,2025-05-25,non_converter
C07648,Indonesia,2025-07-11,converter
C07649,Thailand,2025-03-23,converter
C07650,Indonesia,2025-11-08,non_converter
C07651,Indonesia,2025-04-11,non_converter
C07652,Indonesia,2025-05-14,non_converter
C07653,Indonesia,2025-11-30,non_converter
C07654,Indonesia,2025-01-15,no_touchpoint
C07655,Thailand,2025-11-30,non_converter
C07656,Indonesia,2025-07-27,no_touchpoint
C07657,Indonesia,2025-02-27,non_converter
C07658,Thailand,2025-02-24,converter
C07659,Indonesia,2025-04-16,converter
C07660,Thailand,2025-10-19,non_converter
C07661,Thailand,2025-06-02,non_converter
C07662,Indonesia,2025-12-12,converter
C07663,Thailand,2025-10-31,no_touchpoint
C07664,Indonesia,2025-07-04,converter
C07665,Thailand,2025-11-28,converter
C07666,Singapore,2025-10-18,converter
C07667,Indonesia,2025-05-10,non_converter
C07668,Indonesia,2025-01-13,non_converter
C07669,Thailand,2025-04-21,converter
C07670,Indonesia,2025-06-20,non_converter
C07671,Thailand,2025-07-18,no_touchpoint
C07672,Singapore,2025-08-23,converter
C07673,Thailand,2025-11-05,converter
C07674,Indonesia,2025-09-09,no_touchpoint
C07675,Indonesia,2025-11-02,no_touchpoint
C07676,Singapore,2025-12-08,non_converter
C07677,Indonesia,2025-05-08,non_converter
C07678,Singapore,2025-02-24,no_touchpoint
C07679,Thailand,2025-01-16,non_converter
C07680,Singapore,2025-01-06,converter
C07681,Indonesia,2025-01-01,no_touchpoint
C07682,Thailand,2025-07-15,converter
C07683,Indonesia,2025-03-23,non_converter
C07684,Indonesia,2025-07-08,non_converter
C07685,Singapore,2025-04-08,non_converter
C07686,Indonesia,2025-07-10,non_converter
C07687,Thailand,2025-08-02,converter
C07688,Thailand,2025-06-02,non_converter
C07689,Indonesia,2025-03-03,no_touchpoint
C07690,Indonesia,2025-05-15,no_touchpoint
C07691,Indonesia,2025-04-15,non_converter
C07692,Thailand,2025-11-22,non_converter
C07693,Thailand,2025-12-16,non_converter
C07694,Indonesia,2025-09-01,non_converter
C07695,Indonesia,2025-02-27,no_touchpoint
C07696,Indonesia,2025-05-01,no_touchpoint
C07697,Thailand,2025-10-24,converter
C07698,Indonesia,2025-05-20,converter
C07699,Indonesia,2025-12-26,no_touchpoint
C07700,Thailand,2025-02-02,converter
C07701,Indonesia,2025-03-20,converter
C07702,Thailand,2025-07-23,converter
C07703,Indonesia,2025-01-16,converter
C07704,Thailand,2025-08-10,non_converter
C07705,Indonesia,2025-07-31,non_converter
C07706,Indonesia,2025-01-07,non_converter
C07707,Thailand,2025-01-23,no_touchpoint
C07708,Thailand,2025-05-24,no_touchpoint
C07709,Indonesia,2025-09-03,non_converter
C07710,Indonesia,2025-05-17,no_touchpoint
C07711,Singapore,2025-05-20,converter
C07712,Indonesia,2025-04-07,non_converter
C07713,Thailand,2025-08-18,no_touchpoint
C07714,Indonesia,2025-11-29,converter
C07715,Thailand,2025-10-16,converter
C07716,Indonesia,2025-08-11,non_converter
C07717,Indonesia,2025-12-26,non_converter
C07718,Thailand,2025-04-29,non_converter
C07719,Indonesia,2025-01-25,non_converter
C07720,Indonesia,2025-02-15,non_converter
C07721,Thailand,2025-08-22,converter
C07722,Indonesia,2025-10-06,converter
C07723,Singapore,2025-12-04,non_converter
C07724,Indonesia,2025-10-10,converter
C07725,Thailand,2025-06-14,non_converter
C07726,Indonesia,2025-06-27,no_touchpoint
C07727,Indonesia,2025-10-25,non_converter
C07728,Singapore,2025-08-28,converter
C07729,Indonesia,2025-05-30,converter
C07730,Thailand,2025-12-11,no_touchpoint
C07731,Thailand,2025-09-11,non_converter
C07732,Indonesia,2025-07-28,non_converter
C07733,Indonesia,2025-08-10,non_converter
C07734,Singapore,2025-05-10,non_converter
C07735,Singapore,2025-06-20,no_touchpoint
C07736,Indonesia,2025-11-27,non_converter
C07737,Singapore,2025-10-04,no_touchpoint
C07738,Singapore,2025-03-26,non_converter
C07739,Indonesia,2025-06-25,non_converter
C07740,Indonesia,2025-11-17,converter
C07741,Indonesia,2025-06-24,non_converter
C07742,Singapore,2025-03-23,non_converter
C07743,Indonesia,2025-10-21,converter
C07744,Thailand,2025-04-16,converter
C07745,Indonesia,2025-07-22,non_converter
C07746,Singapore,2025-08-03,converter
C07747,Indonesia,2025-09-14,converter
C07748,Indonesia,2025-09-24,converter
C07749,Indonesia,2025-01-03,non_converter
C07750,Thailand,2025-10-09,converter
C07751,Thailand,2025-03-26,converter
C07752,Thailand,2025-12-17,converter
C07753,Indonesia,2025-06-21,converter
C07754,Thailand,2025-06-16,non_converter
C07755,Indonesia,2025-07-11,non_converter
C07756,Indonesia,2025-07-22,converter
C07757,Indonesia,2025-07-21,converter
C07758,Thailand,2025-06-29,non_converter
C07759,Thailand,2025-12-19,non_converter
C07760,Indonesia,2025-02-24,non_converter
C07761,Indonesia,2025-11-26,no_touchpoint
C07762,Singapore,2025-12-22,converter
C07763,Thailand,2025-04-07,non_converter
C07764,Thailand,2025-09-16,no_touchpoint
C07765,Indonesia,2025-09-11,non_converter
C07766,Thailand,2025-02-06,converter
C07767,Indonesia,2025-06-06,non_converter
C07768,Indonesia,2025-07-27,no_touchpoint
C07769,Indonesia,2025-04-18,converter
C07770,Singapore,2025-02-19,converter
C07771,Indonesia,2025-04-08,non_converter
C07772,Indonesia,2025-01-16,no_touchpoint
C07773,Indonesia,2025-04-17,non_converter
C07774,Indonesia,2025-12-15,non_converter
C07775,Indonesia,2025-05-10,converter
C07776,Indonesia,2025-03-02,converter
C07777,Thailand,2025-07-03,converter
C07778,Thailand,2025-01-06,non_converter
C07779,Indonesia,2025-06-03,non_converter
C07780,Indonesia,2025-07-11,non_converter
C07781,Thailand,2025-08-08,converter
C07782,Thailand,2025-09-02,non_converter
C07783,Indonesia,2025-10-31,non_converter
C07784,Singapore,2025-09-09,non_converter
C07785,Indonesia,2025-09-13,non_converter
C07786,Indonesia,2025-01-16,no_touchpoint
C07787,Singapore,2025-08-31,converter
C07788,Thailand,2025-07-16,non_converter
C07789,Indonesia,2025-02-20,converter
C07790,Thailand,2025-10-28,non_converter
C07791,Singapore,2025-06-29,converter
C07792,Indonesia,2025-12-17,converter
C07793,Indonesia,2025-01-14,non_converter
C07794,Thailand,2025-09-07,no_touchpoint
C07795,Indonesia,2025-02-14,converter
C07796,Indonesia,2025-10-06,non_converter
C07797,Thailand,2025-05-06,converter
C07798,Singapore,2025-11-20,no_touchpoint
C07799,Indonesia,2025-08-21,converter
C07800,Indonesia,2025-06-22,non_converter
C07801,Indonesia,2025-08-29,non_converter
C07802,Indonesia,2025-06-08,converter
C07803,Singapore,2025-12-27,converter
C07804,Thailand,2025-04-21,converter
C07805,Indonesia,2025-02-18,non_converter
C07806,Indonesia,2025-03-07,non_converter
C07807,Thailand,2025-12-12,non_converter
C07808,Indonesia,2025-09-17,non_converter
C07809,Indonesia,2025-09-15,non_converter
C07810,Thailand,2025-05-21,non_converter
C07811,Thailand,2025-07-18,converter
C07812,Thailand,2025-10-02,no_touchpoint
C07813,Indonesia,2025-01-25,converter
C07814,Thailand,2025-03-02,non_converter
C07815,Indonesia,2025-09-09,no_touchpoint
C07816,Indonesia,2025-08-20,no_touchpoint
C07817,Indonesia,2025-03-25,non_converter
C07818,Indonesia,2025-11-04,non_converter
C07819,Thailand,2025-02-26,non_converter
C07820,Indonesia,2025-02-09,converter
C07821,Indonesia,2025-09-06,no_touchpoint
C07822,Thailand,2025-07-18,non_converter
C07823,Singapore,2025-12-01,non_converter
C07824,Indonesia,2025-07-12,converter
C07825,Indonesia,2025-04-04,non_converter
C07826,Indonesia,2025-12-16,non_converter
C07827,Indonesia,2025-09-10,non_converter
C07828,Thailand,2025-08-16,non_converter
C07829,Indonesia,2025-03-01,no_touchpoint
C07830,Indonesia,2025-03-13,converter
C07831,Indonesia,2025-11-06,converter
C07832,Indonesia,2025-08-13,non_converter
C07833,Indonesia,2025-12-24,converter
C07834,Indonesia,2025-12-29,non_converter
C07835,Indonesia,2025-12-22,converter
C07836,Indonesia,2025-10-06,non_converter
C07837,Indonesia,2025-08-31,converter
C07838,Indonesia,2025-08-12,converter
C07839,Indonesia,2025-08-05,non_converter
C07840,Indonesia,2025-02-14,non_converter
C07841,Indonesia,2025-12-07,no_touchpoint
C07842,Indonesia,2025-07-25,converter
C07843,Singapore,2025-05-05,converter
C07844,Indonesia,2025-03-12,non_converter
C07845,Indonesia,2025-03-24,no_touchpoint
C07846,Thailand,2025-04-06,non_converter
C07847,Thailand,2025-08-17,no_touchpoint
C07848,Indonesia,2025-10-07,converter
C07849,Indonesia,2025-05-15,non_converter
C07850,Indonesia,2025-12-03,no_touchpoint
C07851,Indonesia,2025-07-31,non_converter
C07852,Indonesia,2025-01-21,non_converter
C07853,Indonesia,2025-03-17,non_converter
C07854,Indonesia,2025-12-26,no_touchpoint
C07855,Indonesia,2025-07-10,no_touchpoint
C07856,Indonesia,2025-01-07,no_touchpoint
C07857,Indonesia,2025-12-07,converter
C07858,Indonesia,2025-09-29,converter
C07859,Indonesia,2025-03-12,non_converter
C07860,Singapore,2025-05-05,converter
C07861,Indonesia,2025-04-20,converter
C07862,Indonesia,2025-09-01,non_converter
C07863,Indonesia,2025-04-20,no_touchpoint
C07864,Indonesia,2025-07-18,non_converter
C07865,Indonesia,2025-11-18,converter
C07866,Indonesia,2025-02-06,non_converter
C07867,Singapore,2025-03-07,converter
C07868,Singapore,2025-03-16,non_converter
C07869,Indonesia,2025-02-04,converter
C07870,Indonesia,2025-02-07,non_converter
C07871,Thailand,2025-05-07,non_converter
C07872,Thailand,2025-07-31,non_converter
C07873,Singapore,2025-07-05,converter
C07874,Indonesia,2025-05-15,non_converter
C07875,Indonesia,2025-08-10,non_converter
C07876,Thailand,2025-06-14,no_touchpoint
C07877,Indonesia,2025-01-15,non_converter
C07878,Indonesia,2025-07-11,non_converter
C07879,Thailand,2025-11-07,non_converter
C07880,Thailand,2025-04-26,no_touchpoint
C07881,Indonesia,2025-03-07,converter
C07882,Singapore,2025-09-18,no_touchpoint
C07883,Singapore,2025-11-27,no_touchpoint
C07884,Indonesia,2025-11-22,converter
C07885,Indonesia,2025-11-03,non_converter
C07886,Thailand,2025-09-12,non_converter
C07887,Indonesia,2025-08-10,non_converter
C07888,Indonesia,2025-08-02,no_touchpoint
C07889,Thailand,2025-02-13,converter
C07890,Thailand,2025-03-16,non_converter
C07891,Indonesia,2025-01-21,no_touchpoint
C07892,Indonesia,2025-07-21,non_converter
C07893,Thailand,2025-11-29,converter
C07894,Indonesia,2025-06-24,converter
C07895,Thailand,2025-10-02,no_touchpoint
C07896,Singapore,2025-06-07,converter
C07897,Indonesia,2025-08-29,converter
C07898,Thailand,2025-07-17,non_converter
C07899,Indonesia,2025-12-19,non_converter
C07900,Singapore,2025-10-14,converter
C07901,Indonesia,2025-11-06,no_touchpoint
C07902,Indonesia,2025-10-21,non_converter
C07903,Indonesia,2025-06-22,non_converter
C07904,Singapore,2025-09-08,no_touchpoint
C07905,Indonesia,2025-09-30,converter
C07906,Indonesia,2025-11-20,converter
C07907,Indonesia,2025-11-19,non_converter
C07908,Singapore,2025-05-19,non_converter
C07909,Indonesia,2025-11-01,non_converter
C07910,Singapore,2025-06-10,non_converter
C07911,Singapore,2025-06-15,non_converter
C07912,Indonesia,2025-10-17,non_converter
C07913,Indonesia,2025-06-06,non_converter
C07914,Indonesia,2025-06-21,converter
C07915,Indonesia,2025-07-30,converter
C07916,Indonesia,2025-11-03,non_converter
C07917,Indonesia,2025-12-04,non_converter
C07918,Singapore,2025-11-10,converter
C07919,Thailand,2025-03-13,no_touchpoint
C07920,Indonesia,2025-12-19,non_converter
C07921,Thailand,2025-12-18,non_converter
C07922,Indonesia,2025-12-31,non_converter
C07923,Indonesia,2025-06-14,non_converter
C07924,Indonesia,2025-08-25,converter
C07925,Indonesia,2025-03-30,converter
C07926,Thailand,2025-05-30,non_converter
C07927,Indonesia,2025-04-16,non_converter
C07928,Thailand,2025-11-21,no_touchpoint
C07929,Singapore,2025-04-04,non_converter
C07930,Indonesia,2025-09-12,non_converter
C07931,Indonesia,2025-07-20,non_converter
C07932,Singapore,2025-05-19,non_converter
C07933,Indonesia,2025-08-24,non_converter
C07934,Indonesia,2025-03-16,converter
C07935,Indonesia,2025-02-06,converter
C07936,Thailand,2025-07-12,non_converter
C07937,Indonesia,2025-07-21,converter
C07938,Thailand,2025-04-07,non_converter
C07939,Singapore,2025-05-11,non_converter
C07940,Singapore,2025-08-21,no_touchpoint
C07941,Indonesia,2025-10-09,non_converter
C07942,Indonesia,2025-05-22,converter
C07943,Indonesia,2025-08-04,converter
C07944,Singapore,2025-01-27,non_converter
C07945,Singapore,2025-11-18,converter
C07946,Indonesia,2025-11-01,non_converter
C07947,Indonesia,2025-08-12,non_converter
C07948,Indonesia,2025-03-03,converter
C07949,Indonesia,2025-03-04,non_converter
C07950,Indonesia,2025-01-28,non_converter
C07951,Indonesia,2025-02-05,non_converter
C07952,Indonesia,2025-10-08,non_converter
C07953,Thailand,2025-03-07,non_converter
C07954,Indonesia,2025-12-18,non_converter
C07955,Singapore,2025-01-21,non_converter
C07956,Indonesia,2025-10-18,non_converter
C07957,Indonesia,2025-02-27,converter
C07958,Thailand,2025-11-16,non_converter
C07959,Indonesia,2025-05-26,non_converter
C07960,Indonesia,2025-04-29,non_converter
C07961,Indonesia,2025-11-06,converter
C07962,Singapore,2025-05-17,no_touchpoint
C07963,Thailand,2025-07-01,converter
C07964,Indonesia,2025-03-19,non_converter
C07965,Indonesia,2025-10-27,non_converter
C07966,Indonesia,2025-04-23,non_converter
C07967,Indonesia,2025-07-16,non_converter
C07968,Indonesia,2025-11-12,no_touchpoint
C07969,Indonesia,2025-03-24,converter
C07970,Singapore,2025-11-11,no_touchpoint
C07971,Thailand,2025-05-19,converter
C07972,Indonesia,2025-03-05,non_converter
C07973,Indonesia,2025-07-28,non_converter
C07974,Thailand,2025-08-24,non_converter
C07975,Singapore,2025-03-30,non_converter
C07976,Indonesia,2025-05-24,no_touchpoint
C07977,Thailand,2025-05-03,no_touchpoint
C07978,Indonesia,2025-08-11,non_converter
C07979,Thailand,2025-11-04,non_converter
C07980,Indonesia,2025-08-17,non_converter
C07981,Thailand,2025-02-21,converter
C07982,Thailand,2025-07-29,no_touchpoint
C07983,Indonesia,2025-08-15,non_converter
C07984,Singapore,2025-07-16,converter
C07985,Indonesia,2025-07-14,non_converter
C07986,Indonesia,2025-05-20,no_touchpoint
C07987,Indonesia,2025-12-11,converter
C07988,Indonesia,2025-09-26,converter
C07989,Indonesia,2025-01-11,converter
C07990,Indonesia,2025-11-12,non_converter
C07991,Thailand,2025-08-15,non_converter
C07992,Indonesia,2025-07-10,non_converter
C07993,Thailand,2025-02-09,non_converter
C07994,Thailand,2025-12-24,non_converter
C07995,Thailand,2025-03-28,non_converter
C07996,Indonesia,2025-04-17,non_converter
C07997,Indonesia,2025-06-30,converter
C07998,Thailand,2025-05-08,converter
C07999,Indonesia,2025-04-29,converter
C08000,Singapore,2025-08-29,non_converter
C08001,Singapore,2025-12-18,non_converter
C08002,Thailand,2025-05-05,converter
C08003,Indonesia,2025-02-03,converter
C08004,Indonesia,2025-01-12,converter
C08005,Indonesia,2025-06-26,no_touchpoint
C08006,Indonesia,2025-01-11,non_converter
C08007,Singapore,2025-08-17,converter
C08008,Indonesia,2025-02-15,non_converter
C08009,Indonesia,2025-06-28,converter
C08010,Singapore,2025-07-07,converter
C08011,Indonesia,2025-05-14,no_touchpoint
C08012,Indonesia,2025-03-28,converter
C08013,Thailand,2025-10-27,non_converter
C08014,Indonesia,2025-11-03,no_touchpoint
C08015,Thailand,2025-04-11,converter
C08016,Indonesia,2025-07-15,converter
C08017,Indonesia,2025-04-28,no_touchpoint
C08018,Indonesia,2025-03-23,converter
C08019,Indonesia,2025-12-23,converter
C08020,Indonesia,2025-05-09,non_converter
C08021,Indonesia,2025-05-11,converter
C08022,Indonesia,2025-05-31,non_converter
C08023,Indonesia,2025-08-12,non_converter
C08024,Indonesia,2025-04-06,no_touchpoint
C08025,Indonesia,2025-06-09,converter
C08026,Indonesia,2025-02-04,non_converter
C08027,Thailand,2025-02-17,non_converter
C08028,Thailand,2025-10-21,converter
C08029,Indonesia,2025-04-01,converter
C08030,Singapore,2025-08-29,converter
C08031,Indonesia,2025-03-27,no_touchpoint
C08032,Thailand,2025-04-11,no_touchpoint
C08033,Indonesia,2025-02-09,converter
C08034,Indonesia,2025-02-21,non_converter
C08035,Indonesia,2025-04-02,converter
C08036,Indonesia,2025-08-25,non_converter
C08037,Thailand,2025-07-08,converter
C08038,Indonesia,2025-03-20,non_converter
C08039,Indonesia,2025-04-06,no_touchpoint
C08040,Indonesia,2025-01-05,converter
C08041,Thailand,2025-03-29,non_converter
C08042,Thailand,2025-09-20,non_converter
C08043,Indonesia,2025-09-14,no_touchpoint
C08044,Indonesia,2025-01-30,non_converter
C08045,Indonesia,2025-03-27,non_converter
C08046,Thailand,2025-03-21,non_converter
C08047,Singapore,2025-05-04,converter
C08048,Indonesia,2025-07-08,non_converter
C08049,Indonesia,2025-05-23,non_converter
C08050,Indonesia,2025-08-21,non_converter
C08051,Thailand,2025-02-26,non_converter
C08052,Thailand,2025-03-24,converter
C08053,Indonesia,2025-01-22,converter
C08054,Indonesia,2025-07-13,non_converter
C08055,Indonesia,2025-05-28,converter
C08056,Thailand,2025-09-08,converter
C08057,Indonesia,2025-07-22,no_touchpoint
C08058,Singapore,2025-07-26,non_converter
C08059,Singapore,2025-08-27,no_touchpoint
C08060,Indonesia,2025-09-24,non_converter
C08061,Indonesia,2025-11-07,converter
C08062,Thailand,2025-07-27,non_converter
C08063,Singapore,2025-09-26,no_touchpoint
C08064,Indonesia,2025-03-27,non_converter
C08065,Indonesia,2025-09-13,no_touchpoint
C08066,Indonesia,2025-01-19,converter
C08067,Singapore,2025-11-04,converter
C08068,Indonesia,2025-06-02,converter
C08069,Indonesia,2025-07-31,no_touchpoint
C08070,Indonesia,2025-06-03,no_touchpoint
C08071,Indonesia,2025-06-11,converter
C08072,Indonesia,2025-01-09,non_converter
C08073,Thailand,2025-11-23,converter
C08074,Singapore,2025-08-19,converter
C08075,Thailand,2025-03-13,non_converter
C08076,Indonesia,2025-06-04,converter
C08077,Indonesia,2025-03-14,converter
C08078,Singapore,2025-04-27,non_converter
C08079,Indonesia,2025-05-10,non_converter
C08080,Thailand,2025-08-27,converter
C08081,Singapore,2025-07-10,no_touchpoint
C08082,Indonesia,2025-08-26,no_touchpoint
C08083,Indonesia,2025-01-27,no_touchpoint
C08084,Singapore,2025-03-16,converter
C08085,Indonesia,2025-02-21,non_converter
C08086,Indonesia,2025-01-28,non_converter
C08087,Singapore,2025-07-17,non_converter
C08088,Indonesia,2025-08-10,non_converter
C08089,Indonesia,2025-05-31,converter
C08090,Indonesia,2025-09-20,non_converter
C08091,Singapore,2025-01-21,non_converter
C08092,Indonesia,2025-09-03,no_touchpoint
C08093,Indonesia,2025-06-19,non_converter
C08094,Indonesia,2025-09-17,converter
C08095,Indonesia,2025-02-21,non_converter
C08096,Indonesia,2025-12-31,non_converter
C08097,Indonesia,2025-01-31,non_converter
C08098,Thailand,2025-04-22,non_converter
C08099,Indonesia,2025-07-10,no_touchpoint
C08100,Indonesia,2025-07-26,no_touchpoint
C08101,Indonesia,2025-11-10,non_converter
C08102,Indonesia,2025-11-15,non_converter
C08103,Indonesia,2025-07-08,no_touchpoint
C08104,Indonesia,2025-09-22,converter
C08105,Thailand,2025-08-13,converter
C08106,Thailand,2025-08-10,no_touchpoint
C08107,Thailand,2025-01-19,converter
C08108,Thailand,2025-10-08,converter
C08109,Indonesia,2025-10-17,non_converter
C08110,Singapore,2025-03-20,non_converter
C08111,Indonesia,2025-07-13,non_converter
C08112,Thailand,2025-08-14,no_touchpoint
C08113,Indonesia,2025-11-22,converter
C08114,Thailand,2025-03-14,converter
C08115,Indonesia,2025-04-11,converter
C08116,Indonesia,2025-07-16,non_converter
C08117,Indonesia,2025-04-23,non_converter
C08118,Indonesia,2025-06-05,converter
C08119,Indonesia,2025-03-10,non_converter
C08120,Indonesia,2025-10-19,non_converter
C08121,Indonesia,2025-03-19,non_converter
