booking_id,customer_id,booking_timestamp,booking_value,attributed_campaign_id
B007448,C08186,2025-12-20 20:00:00,138.48,
B007449,C08187,2025-02-24 12:00:00,997.86,CMP001
B007450,C08187,2025-04-10 23:00:00,373.37,CMP001
B007451,C08188,2025-05-10 10:00:00,451.08,CMP003
B007452,C08188,2025-06-09 11:00:00,229.86,CMP004
B007453,C08188,2025-07-09 16:00:00,184.16,CMP003
B007454,C08189,2025-08-20 07:00:00,1361.02,CMP004
B007455,C08189,2025-09-03 16:00:00,505.05,CMP001
B007456,C08190,2025-09-25 16:00:00,100.0,CMP004
B007457,C08194,2025-03-22 05:00:00,165.18,
B007458,C08202,2025-08-06 14:00:00,294.38,CMP002
B007459,C08205,2025-08-22 14:00:00,231.64,CMP004
B007460,C08205,2025-08-29 19:00:00,276.03,CMP001
B007461,C08205,2025-09-20 07:00:00,287.59,CMP002
B007462,C08205,2025-10-11 08:00:00,506.15,CMP003
B007463,C08211,2025-11-11 05:00:00,480.95,CMP004
B007464,C08213,2025-10-01 09:00:00,508.15,
B007465,C08214,2025-02-25 09:00:00,502.85,CMP004
B007466,C08214,2025-03-04 17:00:00,252.7,CMP003
B007467,C08214,2025-03-19 00:00:00,349.34,CMP005
B007468,C08215,2025-08-04 11:00:00,730.77,CMP003
B007469,C08216,2025-12-05 08:00:00,120.01,CMP003
B007470,C08216,2025-12-12 16:00:00,215.04,CMP001
B007471,C08217,2025-10-06 14:00:00,189.6,CMP001
B007472,C08218,2025-05-03 02:00:00,315.59,CMP003
B007473,C08220,2025-11-20 07:00:00,323.17,CMP001
B007474,C08220,2025-12-20 17:00:00,261.67,CMP002
B007475,C08222,2025-06-02 12:00:00,240.56,CMP001
B007476,C08223,2025-12-11 07:00:00,677.3,CMP004
B007477,C08224,2025-04-22 07:00:00,357.54,CMP005
B007478,C08225,2025-07-04 09:00:00,147.61,CMP002
B007479,C08227,2025-05-23 13:00:00,134.47,CMP005
B007480,C08227,2025-07-23 00:00:00,252.08,CMP001
B007481,C08227,2025-09-06 06:00:00,184.74,CMP004
B007482,C08229,2025-08-31 18:00:00,589.79,
B007483,C08229,2025-10-31 02:00:00,455.08,
B007484,C08230,2025-08-06 16:00:00,175.11,CMP003
B007485,C08234,2025-11-13 19:00:00,176.13,
B007486,C08235,2025-05-20 20:00:00,508.67,CMP003
B007487,C08235,2025-07-20 00:00:00,232.56,CMP005
B007488,C08235,2025-10-18 05:00:00,408.76,CMP003
B007489,C08235,2025-12-02 17:00:00,902.06,CMP001
B007490,C08236,2025-04-23 15:00:00,527.77,CMP001
B007491,C08241,2025-06-02 04:00:00,385.76,CMP004
B007492,C08242,2025-04-18 13:00:00,155.12,CMP002
B007493,C08246,2025-02-18 17:00:00,177.45,CMP002
B007494,C08248,2025-05-09 13:00:00,257.57,CMP004
B007495,C08249,2025-12-14 12:00:00,121.64,CMP001
B007496,C08252,2025-12-02 07:00:00,783.48,CMP002
B007497,C08253,2025-12-16 08:00:00,206.99,CMP002
B007498,C08253,2025-12-30 15:00:00,371.25,CMP001
B007499,C08254,2025-02-25 02:00:00,603.82,CMP003
B007500,C08255,2025-11-09 04:00:00,245.41,CMP001
B007501,C08257,2025-10-13 08:00:00,223.48,CMP002
B007502,C08259,2025-12-02 05:00:00,348.18,CMP002
B007503,C08260,2025-03-01 13:00:00,214.95,CMP003
B007504,C08262,2025-12-13 03:00:00,432.69,CMP001
B007505,C08263,2025-07-27 05:00:00,472.1,CMP002
B007506,C08263,2025-09-10 12:00:00,318.13,CMP005
B007507,C08263,2025-09-24 23:00:00,416.26,CMP005
B007508,C08266,2025-02-12 12:00:00,173.23,CMP001
B007509,C08266,2025-03-05 16:00:00,1144.9,CMP005
B007510,C08268,2025-05-21 16:00:00,227.47,CMP004
B007511,C08270,2025-02-27 01:00:00,326.91,CMP001
B007512,C08270,2025-04-13 08:00:00,283.38,CMP003
B007513,C08271,2025-09-15 19:00:00,452.38,CMP004
B007514,C08271,2025-11-15 03:00:00,658.01,CMP004
B007515,C08272,2025-02-01 14:00:00,174.94,CMP005
B007516,C08275,2025-11-09 03:00:00,160.74,CMP001
B007517,C08276,2025-01-26 07:00:00,165.25,CMP004
B007518,C08277,2025-12-15 13:00:00,297.13,CMP002
B007519,C08278,2025-12-09 08:00:00,100.0,CMP004
B007520,C08278,2025-12-16 12:00:00,239.53,CMP001
B007521,C08279,2025-09-27 02:00:00,238.49,CMP003
B007522,C08280,2025-06-05 11:00:00,821.14,CMP004
B007523,C08282,2025-03-25 05:00:00,226.98,CMP002
B007524,C08284,2025-07-09 19:00:00,401.14,CMP001
B007525,C08284,2025-07-31 04:00:00,279.5,CMP002
B007526,C08284,2025-10-29 16:00:00,393.44,CMP005
B007527,C08284,2025-11-29 00:00:00,221.05,CMP002
B007528,C08287,2025-06-26 16:00:00,475.21,CMP004
B007529,C08288,2025-10-07 09:00:00,122.99,CMP002
B007530,C08289,2025-04-17 17:00:00,558.72,CMP004
B007531,C08289,2025-05-17 18:00:00,1101.85,CMP001
B007532,C08290,2025-06-05 06:00:00,331.03,CMP002
B007533,C08291,2025-07-08 18:00:00,437.39,CMP008
B007534,C08292,2025-09-28 19:00:00,374.35,CMP004
B007535,C08295,2025-07-11 17:00:00,343.08,CMP004
B007536,C08295,2025-10-09 18:00:00,437.02,
B007537,C08295,2025-12-08 22:00:00,519.28,CMP003
B007538,C08296,2025-11-30 13:00:00,237.9,CMP001
B007539,C08300,2025-02-11 09:00:00,311.51,CMP002
B007540,C08302,2025-04-24 11:00:00,100.0,
B007541,C08302,2025-06-08 22:00:00,1071.46,
B007542,C08302,2025-08-08 02:00:00,387.14,CMP004
B007543,C08303,2025-08-16 17:00:00,415.41,
B007544,C08304,2025-10-22 09:00:00,142.73,CMP002
B007545,C08304,2025-10-29 21:00:00,232.09,CMP005
B007546,C08304,2025-11-20 05:00:00,707.58,CMP001
B007547,C08309,2025-08-29 02:00:00,172.42,CMP002
B007548,C08311,2025-03-02 10:00:00,100.0,CMP001
B007549,C08312,2025-12-28 06:00:00,250.31,
B007550,C08313,2025-03-30 04:00:00,274.28,CMP001
B007551,C08313,2025-04-13 06:00:00,443.17,CMP004
B007552,C08313,2025-04-20 18:00:00,102.3,CMP003
B007553,C08314,2025-05-01 13:00:00,490.02,CMP004
B007554,C08315,2025-05-08 09:00:00,184.17,
B007555,C08317,2025-09-14 09:00:00,123.72,CMP005
B007556,C08323,2025-06-03 04:00:00,124.54,
B007557,C08323,2025-06-17 07:00:00,265.07,CMP001
B007558,C08323,2025-07-08 14:00:00,100.0,CMP002
B007559,C08324,2025-10-25 16:00:00,324.27,CMP003
B007560,C08326,2025-05-25 16:00:00,330.01,CMP002
B007561,C08329,2025-12-31 07:00:00,206.31,CMP001
B007562,C08330,2025-02-12 05:00:00,378.37,CMP002
B007563,C08331,2025-05-19 14:00:00,285.36,
B007564,C08331,2025-07-03 19:00:00,100.0,CMP003
B007565,C08331,2025-07-11 05:00:00,370.88,CMP002
B007566,C08332,2025-08-21 06:00:00,288.09,CMP004
B007567,C08333,2025-12-23 18:00:00,331.91,CMP001
B007568,C08335,2025-01-20 08:00:00,293.76,CMP002
B007569,C08337,2025-03-24 01:00:00,460.58,CMP001
B007570,C08337,2025-04-14 09:00:00,406.49,CMP003
B007571,C08337,2025-05-14 12:00:00,179.3,CMP005
B007572,C08337,2025-08-12 20:00:00,783.15,CMP001
B007573,C08338,2025-10-28 14:00:00,114.82,CMP003
B007574,C08339,2025-12-16 15:00:00,805.37,CMP005
B007575,C08339,2025-12-23 17:00:00,264.65,CMP003
B007576,C08339,2025-12-31 00:00:00,103.27,CMP004
B007577,C08340,2025-10-21 02:00:00,356.03,CMP001
B007578,C08343,2025-03-06 15:00:00,305.23,
B007579,C08347,2025-04-21 04:00:00,104.16,
B007580,C08349,2025-05-01 09:00:00,720.09,CMP001
B007581,C08349,2025-06-30 18:00:00,521.38,
B007582,C08349,2025-08-30 03:00:00,787.08,CMP001
B007583,C08349,2025-10-14 11:00:00,152.18,
B007584,C08351,2025-06-23 10:00:00,1312.53,CMP003
B007585,C08352,2025-09-24 18:00:00,100.0,CMP001
B007586,C08353,2025-11-14 12:00:00,1950.37,CMP001
B007587,C08353,2025-11-28 21:00:00,278.68,CMP002
B007588,C08354,2025-10-17 15:00:00,131.42,CMP002
B007589,C08355,2025-07-06 18:00:00,307.21,CMP002
B007590,C08355,2025-07-28 05:00:00,136.31,CMP001
B007591,C08355,2025-08-11 16:00:00,236.01,CMP003
B007592,C08357,2025-08-13 07:00:00,419.76,CMP003
B007593,C08358,2025-03-08 06:00:00,658.01,CMP003
B007594,C08358,2025-04-22 17:00:00,218.37,CMP001
B007595,C08359,2025-11-08 02:00:00,424.02,CMP003
B007596,C08360,2025-03-18 05:00:00,459.92,
B007597,C08360,2025-05-02 15:00:00,125.61,CMP001
B007598,C08360,2025-07-02 00:00:00,101.18,
B007599,C08360,2025-08-31 05:00:00,1168.32,CMP001
B007600,C08363,2025-04-17 14:00:00,478.3,CMP002
B007601,C08363,2025-06-16 23:00:00,281.22,CMP001
B007602,C08364,2025-06-01 02:00:00,214.71,
B007603,C08366,2025-06-02 05:00:00,566.85,
B007604,C08366,2025-06-16 10:00:00,193.71,CMP001
B007605,C08367,2025-12-08 20:00:00,670.99,
B007606,C08367,2025-12-30 01:00:00,232.02,CMP003
B007607,C08371,2025-11-27 14:00:00,278.13,CMP002
B007608,C08374,2025-09-16 12:00:00,158.45,CMP005
B007609,C08374,2025-09-30 21:00:00,159.31,CMP001
B007610,C08375,2025-08-10 15:00:00,364.56,CMP002
B007611,C08376,2025-03-04 03:00:00,821.23,CMP002
B007612,C08377,2025-04-15 03:00:00,1019.56,CMP001
B007613,C08378,2025-12-10 12:00:00,1096.38,CMP004
B007614,C08379,2025-10-18 04:00:00,628.58,CMP004
B007615,C08379,2025-11-17 13:00:00,103.26,CMP005
B007616,C08380,2025-08-28 03:00:00,203.99,CMP002
B007617,C08380,2025-09-04 12:00:00,385.73,CMP001
B007618,C08380,2025-09-18 22:00:00,151.1,CMP002
B007619,C08380,2025-09-26 07:00:00,356.69,CMP002
B007620,C08381,2025-03-26 16:00:00,100.0,CMP001
B007621,C08385,2025-10-28 14:00:00,1579.62,CMP003
B007622,C08385,2025-12-12 20:00:00,100.0,
B007623,C08386,2025-03-05 05:00:00,544.19,CMP005
B007624,C08387,2025-01-27 07:00:00,118.67,CMP003
B007625,C08387,2025-02-10 15:00:00,764.31,CMP003
B007626,C08387,2025-02-24 17:00:00,711.52,CMP002
B007627,C08390,2025-08-12 13:00:00,257.37,CMP004
B007628,C08390,2025-08-26 20:00:00,1128.0,CMP003
B007629,C08390,2025-09-26 00:00:00,1358.96,CMP003
B007630,C08390,2025-11-10 02:00:00,149.02,CMP004
B007631,C08391,2025-11-04 18:00:00,221.68,CMP003
B007632,C08392,2025-11-03 07:00:00,162.21,CMP003
B007633,C08393,2025-05-30 10:00:00,143.96,CMP003
B007634,C08393,2025-08-28 22:00:00,310.53,CMP004
B007635,C08393,2025-09-19 09:00:00,348.07,CMP002
B007636,C08394,2025-06-11 16:00:00,342.53,CMP001
B007637,C08396,2025-08-07 19:00:00,130.0,
B007638,C08397,2025-11-22 05:00:00,320.86,CMP002
B007639,C08399,2025-11-17 15:00:00,239.45,CMP004
B007640,C08399,2025-12-02 00:00:00,284.5,CMP002
B007641,C08399,2025-12-23 05:00:00,291.9,CMP002
B007642,C08400,2025-11-07 07:00:00,175.77,CMP001
B007643,C08401,2025-07-05 16:00:00,427.43,
B007644,C08401,2025-08-19 18:00:00,226.48,CMP002
B007645,C08403,2025-07-01 16:00:00,645.95,CMP003
B007646,C08404,2025-10-24 15:00:00,307.16,CMP002
B007647,C08405,2025-04-24 12:00:00,704.7,
B007648,C08406,2025-04-15 09:00:00,446.67,CMP002
B007649,C08406,2025-05-15 19:00:00,184.45,CMP004
B007650,C08408,2025-04-25 15:00:00,1041.17,CMP005
B007651,C08412,2025-06-12 05:00:00,205.37,CMP001
B007652,C08414,2025-04-16 04:00:00,191.28,
B007653,C08415,2025-07-05 11:00:00,592.52,CMP005
B007654,C08416,2025-11-13 14:00:00,1261.41,CMP005
B007655,C08416,2025-11-20 15:00:00,445.03,CMP001
B007656,C08416,2025-12-12 03:00:00,515.88,CMP002
B007657,C08419,2025-03-11 20:00:00,293.65,CMP002
B007658,C08420,2025-09-15 08:00:00,310.83,CMP004
B007659,C08420,2025-10-30 16:00:00,116.31,
B007660,C08420,2025-11-20 17:00:00,294.47,CMP001
B007661,C08420,2025-12-21 01:00:00,321.41,CMP004
B007662,C08422,2025-08-08 20:00:00,149.64,CMP001
B007663,C08422,2025-08-16 02:00:00,529.99,CMP004
B007664,C08422,2025-09-30 13:00:00,159.29,
B007665,C08423,2025-08-24 10:00:00,658.29,CMP002
B007666,C08423,2025-08-31 16:00:00,794.41,CMP003
B007667,C08425,2025-09-13 19:00:00,439.11,CMP003
B007668,C08427,2025-08-21 06:00:00,286.11,CMP005
B007669,C08427,2025-09-20 08:00:00,128.65,CMP004
B007670,C08427,2025-09-27 18:00:00,227.57,CMP001
B007671,C08430,2025-10-14 16:00:00,345.93,CMP001
B007672,C08431,2025-09-07 16:00:00,342.3,CMP004
B007673,C08432,2025-01-13 04:00:00,101.16,CMP002
B007674,C08432,2025-02-03 16:00:00,149.4,CMP004
B007675,C08434,2025-02-22 19:00:00,319.47,CMP004
B007676,C08434,2025-03-09 02:00:00,214.81,CMP004
B007677,C08434,2025-06-07 11:00:00,336.91,CMP005
B007678,C08434,2025-06-21 20:00:00,614.71,CMP004
B007679,C08435,2025-11-03 12:00:00,295.04,CMP001
B007680,C08436,2025-09-10 18:00:00,282.85,
B007681,C08436,2025-12-10 05:00:00,100.3,
B007682,C08436,2025-12-31 17:00:00,554.55,CMP005
B007683,C08437,2025-06-24 18:00:00,101.85,CMP001
B007684,C08437,2025-07-08 19:00:00,201.75,CMP001
B007685,C08437,2025-07-16 02:00:00,225.49,CMP002
B007686,C08442,2025-12-29 14:00:00,288.72,CMP001
B007687,C08443,2025-05-22 08:00:00,270.03,CMP004
B007688,C08445,2025-09-04 10:00:00,707.02,
B007689,C08447,2025-03-28 17:00:00,628.92,CMP001
B007690,C08447,2025-04-12 03:00:00,202.84,CMP001
B007691,C08448,2025-06-09 01:00:00,176.95,CMP004
B007692,C08449,2025-09-02 05:00:00,156.49,
B007693,C08449,2025-11-01 14:00:00,270.62,CMP001
B007694,C08450,2025-10-28 12:00:00,285.97,
B007695,C08451,2025-04-06 14:00:00,311.03,CMP003
B007696,C08452,2025-07-17 11:00:00,383.61,CMP002
B007697,C08455,2025-07-05 05:00:00,274.11,CMP003
B007698,C08456,2025-02-27 03:00:00,313.96,CMP004
B007699,C08460,2025-12-27 08:00:00,731.59,
B007700,C08465,2025-02-20 18:00:00,159.94,CMP002
B007701,C08465,2025-03-07 06:00:00,784.06,CMP004
B007702,C08465,2025-06-05 13:00:00,246.78,CMP001
B007703,C08465,2025-09-03 15:00:00,475.34,
B007704,C08468,2025-01-11 12:00:00,378.21,CMP004
B007705,C08468,2025-02-25 14:00:00,280.54,CMP002
B007706,C08470,2025-06-14 17:00:00,741.9,CMP005
B007707,C08471,2025-09-26 03:00:00,383.75,CMP002
B007708,C08471,2025-12-25 06:00:00,438.3,
B007709,C08472,2025-07-19 03:00:00,178.2,CMP001
B007710,C08473,2025-12-27 15:00:00,107.23,
B007711,C08474,2025-12-07 15:00:00,454.19,CMP001
B007712,C08475,2025-07-12 19:00:00,287.79,CMP003
B007713,C08477,2025-06-21 19:00:00,100.0,CMP002
B007714,C08477,2025-07-06 03:00:00,335.46,CMP001
B007715,C08477,2025-07-27 05:00:00,222.47,CMP001
B007716,C08479,2025-06-25 18:00:00,478.37,
B007717,C08480,2025-09-21 02:00:00,352.71,CMP002
B007718,C08480,2025-12-20 07:00:00,316.66,
B007719,C08482,2025-03-17 11:00:00,441.87,CMP002
B007720,C08482,2025-06-15 19:00:00,416.88,
B007721,C08483,2025-04-10 06:00:00,758.75,
B007722,C08483,2025-06-09 17:00:00,478.6,
B007723,C08484,2025-01-30 19:00:00,326.27,CMP003
B007724,C08487,2025-11-10 07:00:00,632.48,CMP002
B007725,C08489,2025-06-19 09:00:00,312.85,
B007726,C08490,2025-04-02 03:00:00,147.14,CMP001
B007727,C08493,2025-06-28 16:00:00,265.91,CMP004
B007728,C08496,2025-06-05 14:00:00,285.68,CMP004
B007729,C08496,2025-09-04 02:00:00,101.47,
B007730,C08496,2025-09-11 06:00:00,423.92,CMP003
B007731,C08497,2025-03-20 17:00:00,134.96,CMP004
B007732,C08497,2025-04-11 03:00:00,595.48,CMP004
B007733,C08497,2025-04-18 04:00:00,439.62,CMP002
B007734,C08497,2025-04-25 11:00:00,338.58,CMP004
B007735,C08498,2025-12-13 11:00:00,110.69,CMP002
B007736,C08499,2025-12-16 02:00:00,441.97,CMP004
B007737,C08500,2025-05-27 10:00:00,557.36,CMP004
B007738,C08502,2025-04-20 14:00:00,415.22,CMP003
B007739,C08504,2025-10-10 06:00:00,264.45,CMP001
B007740,C08505,2025-05-04 19:00:00,883.86,CMP003
B007741,C08505,2025-07-03 23:00:00,492.13,
B007742,C08505,2025-07-18 04:00:00,220.36,CMP005
B007743,C08507,2025-10-28 20:00:00,147.63,CMP005
B007744,C08507,2025-12-28 04:00:00,144.48,
B007745,C08509,2025-09-22 20:00:00,166.94,CMP003
B007746,C08511,2025-11-28 16:00:00,299.42,CMP002
B007747,C08515,2025-05-14 15:00:00,441.03,
B007748,C08515,2025-08-13 01:00:00,165.89,
B007749,C08515,2025-09-03 02:00:00,893.43,CMP002
B007750,C08515,2025-09-17 13:00:00,189.74,CMP005
B007751,C08517,2025-05-28 09:00:00,253.14,CMP005
B007752,C08518,2025-05-20 01:00:00,171.41,CMP005
B007753,C08523,2025-05-15 06:00:00,693.47,CMP002
B007754,C08524,2025-07-28 20:00:00,272.43,CMP002
B007755,C08526,2025-03-16 09:00:00,221.73,CMP002
B007756,C08529,2025-01-26 06:00:00,218.84,CMP001
B007757,C08530,2025-12-30 16:00:00,279.38,CMP004
B007758,C08531,2025-09-11 19:00:00,556.48,CMP004
B007759,C08533,2025-03-29 19:00:00,530.84,CMP002
B007760,C08536,2025-10-15 07:00:00,414.93,CMP002
B007761,C08541,2025-11-15 17:00:00,442.98,CMP004
B007762,C08541,2025-11-29 21:00:00,722.25,CMP003
B007763,C08542,2025-11-01 12:00:00,612.39,CMP004
B007764,C08545,2025-09-12 01:00:00,348.2,CMP005
B007765,C08545,2025-09-26 08:00:00,381.35,CMP002
B007766,C08546,2025-05-26 05:00:00,428.7,CMP005
B007767,C08548,2025-07-29 05:00:00,142.57,CMP005
B007768,C08548,2025-08-05 13:00:00,520.38,CMP005
B007769,C08548,2025-09-05 00:00:00,284.44,CMP002
B007770,C08549,2025-11-29 16:00:00,202.79,
B007771,C08550,2025-04-10 17:00:00,248.16,CMP005
B007772,C08551,2025-04-05 05:00:00,138.91,CMP002
B007773,C08555,2025-04-02 20:00:00,279.97,CMP002
B007774,C08560,2025-06-25 17:00:00,243.7,CMP001
B007775,C08561,2025-06-25 19:00:00,124.26,CMP002
B007776,C08562,2025-10-08 04:00:00,352.78,CMP004
B007777,C08562,2025-10-15 15:00:00,416.85,CMP005
B007778,C08562,2025-11-29 19:00:00,162.53,CMP002
B007779,C08563,2025-11-21 02:00:00,339.14,CMP001
B007780,C08564,2025-06-26 04:00:00,289.94,CMP005
B007781,C08564,2025-08-10 13:00:00,749.83,CMP002
B007782,C08564,2025-10-10 01:00:00,280.51,CMP004
B007783,C08565,2025-03-13 11:00:00,235.91,CMP002
B007784,C08566,2025-10-22 20:00:00,100.0,CMP005
B007785,C08567,2025-06-24 06:00:00,226.55,
B007786,C08571,2025-05-12 09:00:00,579.07,CMP002
B007787,C08571,2025-05-26 14:00:00,323.22,CMP001
B007788,C08571,2025-08-24 20:00:00,120.26,
B007789,C08571,2025-09-01 04:00:00,206.73,CMP001
B007790,C08572,2025-04-06 08:00:00,181.73,CMP002
B007791,C08572,2025-07-05 12:00:00,628.31,
B007792,C08572,2025-08-19 19:00:00,430.22,CMP003
B007793,C08572,2025-08-26 20:00:00,261.46,CMP003
B007794,C08574,2025-09-16 13:00:00,228.47,CMP002
B007795,C08576,2025-07-19 01:00:00,223.02,CMP003
B007796,C08578,2025-07-28 05:00:00,114.97,CMP003
B007797,C08578,2025-08-27 12:00:00,100.0,CMP004
B007798,C08578,2025-10-26 16:00:00,189.64,
B007799,C08578,2025-11-26 03:00:00,369.07,CMP003
B007800,C08580,2025-12-28 04:00:00,253.35,CMP003
B007801,C08581,2025-01-30 11:00:00,410.53,CMP003
B007802,C08582,2025-04-10 13:00:00,238.97,CMP002
B007803,C08583,2025-12-07 01:00:00,258.02,CMP002
B007804,C08586,2025-03-25 12:00:00,313.59,CMP003
B007805,C08586,2025-04-08 23:00:00,490.42,CMP002
B007806,C08586,2025-05-09 03:00:00,261.77,CMP003
B007807,C08587,2025-10-14 06:00:00,1005.56,CMP001
B007808,C08587,2025-11-04 16:00:00,441.4,CMP003
B007809,C08587,2025-12-05 03:00:00,113.62,CMP003
B007810,C08588,2025-03-30 05:00:00,170.42,CMP001
B007811,C08588,2025-04-06 17:00:00,346.64,CMP003
B007812,C08588,2025-04-21 03:00:00,149.73,CMP003
B007813,C08588,2025-05-21 15:00:00,267.38,CMP005
B007814,C08589,2025-11-17 07:00:00,366.74,CMP005
B007815,C08589,2025-12-17 14:00:00,347.88,CMP004
B007816,C08590,2025-04-12 20:00:00,120.12,CMP002
B007817,C08591,2025-07-17 16:00:00,184.34,CMP005
B007818,C08591,2025-07-31 21:00:00,241.81,CMP004
B007819,C08591,2025-09-15 03:00:00,661.75,CMP002
B007820,C08592,2025-04-12 14:00:00,325.44,CMP002
B007821,C08593,2025-10-22 13:00:00,120.54,
B007822,C08594,2025-07-07 03:00:00,219.4,CMP001
B007823,C08595,2025-03-09 10:00:00,170.8,CMP004
B007824,C08595,2025-06-07 13:00:00,420.66,CMP004
B007825,C08595,2025-07-07 15:00:00,260.75,CMP001
B007826,C08596,2025-03-26 13:00:00,444.75,CMP005
B007827,C08597,2025-11-08 08:00:00,416.18,CMP001
B007828,C08598,2025-07-02 13:00:00,351.86,CMP004
B007829,C08598,2025-08-16 15:00:00,361.51,CMP003
B007830,C08598,2025-09-07 01:00:00,339.97,CMP002
B007831,C08598,2025-10-22 06:00:00,975.03,CMP002
B007832,C08599,2025-03-29 10:00:00,304.78,CMP005
B007833,C08604,2025-03-14 04:00:00,107.15,CMP004
B007834,C08604,2025-03-21 08:00:00,454.79,CMP003
B007835,C08604,2025-03-28 20:00:00,267.74,CMP003
B007836,C08606,2025-07-02 09:00:00,292.4,CMP003
B007837,C08607,2025-11-30 13:00:00,703.19,CMP005
B007838,C08610,2025-08-07 18:00:00,215.97,CMP005
B007839,C08611,2025-03-19 13:00:00,156.75,CMP005
B007840,C08612,2025-04-15 10:00:00,217.76,CMP001
B007841,C08612,2025-05-06 20:00:00,243.38,
B007842,C08613,2025-09-29 01:00:00,140.81,CMP003
B007843,C08613,2025-10-06 06:00:00,341.98,CMP001
B007844,C08613,2025-11-05 15:00:00,420.27,CMP001
B007845,C08614,2025-07-22 20:00:00,147.8,CMP002
B007846,C08614,2025-09-05 22:00:00,299.71,CMP002
B007847,C08614,2025-09-13 09:00:00,335.86,CMP003
B007848,C08614,2025-11-12 10:00:00,111.8,CMP001
B007849,C08616,2025-05-23 05:00:00,227.53,CMP002
B007850,C08616,2025-07-22 16:00:00,214.56,CMP004
B007851,C08617,2025-08-02 16:00:00,359.94,
B007852,C08618,2025-11-10 16:00:00,222.37,CMP004
B007853,C08620,2025-09-25 16:00:00,195.55,CMP001
B007854,C08621,2025-09-02 10:00:00,928.59,CMP002
B007855,C08624,2025-01-30 10:00:00,414.41,CMP002
B007856,C08625,2025-12-23 02:00:00,377.78,CMP004
B007857,C08627,2025-03-24 15:00:00,242.18,CMP003
B007858,C08627,2025-05-23 21:00:00,312.44,CMP001
B007859,C08628,2025-02-18 03:00:00,471.86,CMP002
B007860,C08632,2025-03-03 17:00:00,902.16,
B007861,C08632,2025-05-03 02:00:00,809.04,
B007862,C08632,2025-06-17 14:00:00,791.23,CMP004
B007863,C08632,2025-07-01 20:00:00,591.15,CMP005
B007864,C08633,2025-05-30 05:00:00,307.64,CMP001
B007865,C08635,2025-09-08 20:00:00,162.15,
B007866,C08635,2025-09-30 06:00:00,398.93,CMP002
B007867,C08636,2025-05-26 20:00:00,174.3,CMP004
B007868,C08636,2025-07-11 02:00:00,497.0,CMP001
B007869,C08636,2025-08-01 08:00:00,113.25,CMP005
B007870,C08636,2025-08-22 13:00:00,207.66,CMP001
B007871,C08637,2025-09-08 20:00:00,691.54,CMP001
B007872,C08638,2025-04-28 16:00:00,121.58,CMP002
B007873,C08639,2025-02-19 08:00:00,312.98,CMP001
B007874,C08640,2025-06-24 12:00:00,188.63,CMP001
B007875,C08641,2025-03-22 08:00:00,295.14,
B007876,C08642,2025-08-14 20:00:00,255.38,CMP003
B007877,C08646,2025-07-06 13:00:00,525.55,CMP002
B007878,C08649,2025-04-12 12:00:00,260.06,CMP004
B007879,C08650,2025-11-04 03:00:00,193.41,CMP001
B007880,C08651,2025-04-12 18:00:00,200.14,
B007881,C08652,2025-05-30 08:00:00,249.81,CMP005
B007882,C08654,2025-07-17 12:00:00,242.89,
B007883,C08654,2025-08-07 21:00:00,120.44,CMP005
B007884,C08654,2025-08-15 09:00:00,770.3,CMP002
B007885,C08654,2025-08-22 11:00:00,657.75,CMP004
B007886,C08656,2025-07-09 05:00:00,566.68,CMP004
B007887,C08657,2025-09-08 18:00:00,570.74,CMP002
B007888,C08659,2025-05-07 13:00:00,336.03,CMP003
B007889,C08660,2025-08-19 14:00:00,282.14,CMP003
B007890,C08662,2025-05-20 18:00:00,261.49,CMP005
B007891,C08663,2025-03-07 20:00:00,304.79,CMP001
B007892,C08663,2025-04-07 05:00:00,968.31,CMP002
B007893,C08663,2025-05-22 15:00:00,592.31,CMP004
B007894,C08663,2025-05-29 17:00:00,601.53,CMP002
B007895,C08665,2025-09-16 07:00:00,309.77,
B007896,C08666,2025-07-27 19:00:00,252.78,
B007897,C08666,2025-09-26 02:00:00,653.84,CMP004
B007898,C08667,2025-11-22 13:00:00,100.0,CMP001
B007899,C08668,2025-01-22 03:00:00,1209.2,CMP004
B007900,C08668,2025-04-22 04:00:00,442.12,CMP002
B007901,C08669,2025-03-19 20:00:00,424.33,CMP002
B007902,C08673,2025-05-09 20:00:00,331.79,CMP005
B007903,C08676,2025-07-22 13:00:00,138.09,CMP002
B007904,C08678,2025-07-28 09:00:00,342.88,CMP004
B007905,C08678,2025-09-11 16:00:00,380.45,
B007906,C08678,2025-10-12 02:00:00,200.43,CMP001
B007907,C08678,2025-10-19 14:00:00,571.22,CMP003
B007908,C08679,2025-06-09 07:00:00,401.64,CMP004
B007909,C08680,2025-08-06 08:00:00,128.96,CMP003
B007910,C08681,2025-11-06 17:00:00,448.4,CMP002
B007911,C08681,2025-11-13 20:00:00,476.38,CMP004
B007912,C08681,2025-12-13 22:00:00,216.07,CMP002
B007913,C08681,2025-12-21 09:00:00,356.89,CMP005
B007914,C08682,2025-08-02 18:00:00,196.48,CMP005
B007915,C08682,2025-10-02 05:00:00,251.88,CMP003
B007916,C08683,2025-04-06 02:00:00,794.94,CMP005
B007917,C08685,2025-04-21 17:00:00,195.33,
B007918,C08687,2025-11-17 02:00:00,394.84,CMP005
B007919,C08688,2025-04-10 13:00:00,583.39,CMP001
B007920,C08691,2025-11-29 02:00:00,353.24,CMP005
B007921,C08691,2025-12-13 04:00:00,639.72,CMP001
