touchpoint_id,customer_id,timestamp,channel_id,campaign_id
T038159,C09324,2025-06-02 09:00:00,CH03,CMP005
T038160,C09324,2025-06-11 14:00:00,CH01,CMP002
T038161,C09324,2025-06-18 09:00:00,CH03,CMP005
T038162,C09324,2025-06-20 08:00:00,CH05,
T038163,C09324,2025-06-23 07:00:00,CH01,CMP002
T038164,C09324,2025-06-24 00:00:00,CH02,CMP004
T038165,C09324,2025-06-28 17:00:00,CH01,CMP002
T038166,C09324,2025-06-29 08:00:00,CH02,CMP004
T038167,C09324,2025-07-30 11:00:00,CH02,CMP003
T038168,C09324,2025-07-31 22:00:00,CH05,
T038169,C09324,2025-08-02 15:00:00,CH01,CMP001
T038170,C09324,2025-08-02 16:00:00,CH02,CMP003
T038171,C09324,2025-08-03 04:00:00,CH01,CMP002
T038172,C09325,2025-02-27 12:00:00,CH01,CMP001
T038173,C09325,2025-02-28 11:00:00,CH01,CMP002
T038174,C09325,2025-02-28 14:00:00,CH02,CMP003
T038175,C09325,2025-02-28 23:00:00,CH03,CMP005
T038176,C09325,2025-03-02 13:00:00,CH02,CMP003
T038177,C09326,2025-05-26 08:00:00,CH02,CMP004
T038178,C09326,2025-05-28 00:00:00,CH04,
T038179,C09326,2025-05-29 16:00:00,CH02,CMP003
T038180,C09326,2025-05-29 19:00:00,CH01,CMP001
T038181,C09326,2025-06-21 09:00:00,CH01,CMP001
T038182,C09326,2025-06-25 18:00:00,CH04,
T038183,C09326,2025-07-19 21:00:00,CH02,CMP004
T038184,C09326,2025-07-24 09:00:00,CH01,CMP002
T038185,C09326,2025-08-07 17:00:00,CH02,CMP004
T038186,C09326,2025-08-19 09:00:00,CH01,CMP001
T038187,C09327,2025-04-04 22:00:00,CH03,CMP005
T038188,C09327,2025-04-17 02:00:00,CH02,CMP004
T038189,C09327,2025-04-21 12:00:00,CH01,CMP002
T038190,C09329,2025-01-08 10:00:00,CH01,CMP001
T038191,C09329,2025-01-11 01:00:00,CH01,CMP001
T038192,C09329,2025-01-11 11:00:00,CH05,
T038193,C09329,2025-01-13 14:00:00,CH03,CMP005
T038194,C09329,2025-01-15 15:00:00,CH04,
T038195,C09330,2025-12-30 19:00:00,CH05,
T038196,C09330,2025-12-31 00:00:00,CH02,CMP004
T038197,C09330,2025-12-31 02:00:00,CH05,
T038198,C09330,2026-01-01 00:00:00,CH01,CMP002
T038199,C09331,2025-02-09 09:00:00,CH02,CMP004
T038200,C09331,2025-02-09 17:00:00,CH02,CMP003
T038201,C09331,2025-02-12 04:00:00,CH05,
T038202,C09331,2025-02-26 20:00:00,CH05,
T038203,C09331,2025-02-27 15:00:00,CH01,CMP002
T038204,C09331,2025-03-01 08:00:00,CH04,
T038205,C09332,2025-03-07 21:00:00,CH02,CMP004
T038206,C09332,2025-03-10 19:00:00,CH01,CMP002
T038207,C09332,2025-03-10 21:00:00,CH02,CMP004
T038208,C09333,2025-07-13 21:00:00,CH02,CMP003
T038209,C09333,2025-07-24 03:00:00,CH04,
T038210,C09333,2025-07-31 14:00:00,CH01,CMP002
T038211,C09333,2025-08-03 08:00:00,CH01,CMP001
T038212,C09333,2025-08-03 11:00:00,CH02,CMP003
T038213,C09333,2025-08-28 06:00:00,CH02,CMP003
T038214,C09333,2025-09-02 20:00:00,CH05,
T038215,C09333,2025-09-04 03:00:00,CH03,CMP005
T038216,C09333,2025-09-16 10:00:00,CH01,CMP001
T038217,C09333,2025-10-12 12:00:00,CH01,CMP001
T038218,C09333,2025-11-01 12:00:00,CH01,CMP001
T038219,C09333,2025-11-07 02:00:00,CH02,CMP003
T038220,C09333,2025-11-15 09:00:00,CH04,
T038221,C09333,2025-11-17 09:00:00,CH01,CMP001
T038222,C09333,2025-11-20 10:00:00,CH02,CMP004
T038223,C09333,2025-11-20 14:00:00,CH01,CMP001
T038224,C09334,2025-07-31 10:00:00,CH01,CMP001
T038225,C09334,2025-08-07 05:00:00,CH01,CMP002
T038226,C09334,2025-08-11 01:00:00,CH01,CMP002
T038227,C09335,2025-10-20 17:00:00,CH01,CMP001
T038228,C09336,2025-11-29 04:00:00,CH01,CMP002
T038229,C09336,2025-11-29 14:00:00,CH02,CMP004
T038230,C09341,2025-07-01 05:00:00,CH04,
T038231,C09342,2025-08-23 02:00:00,CH04,
T038232,C09342,2025-08-27 08:00:00,CH01,CMP001
T038233,C09342,2025-08-30 00:00:00,CH01,CMP001
T038234,C09343,2025-05-08 00:00:00,CH02,CMP004
T038235,C09343,2025-05-09 02:00:00,CH05,
T038236,C09343,2025-05-11 08:00:00,CH03,CMP005
T038237,C09343,2025-05-13 05:00:00,CH02,CMP003
T038238,C09345,2025-05-11 04:00:00,CH01,CMP001
T038239,C09345,2025-05-13 05:00:00,CH02,CMP004
T038240,C09345,2025-05-26 01:00:00,CH02,CMP004
T038241,C09345,2025-05-31 13:00:00,CH01,CMP001
T038242,C09345,2025-06-05 03:00:00,CH02,CMP003
T038243,C09345,2025-06-07 13:00:00,CH01,CMP001
T038244,C09346,2025-01-23 21:00:00,CH01,CMP001
T038245,C09347,2025-10-15 12:00:00,CH02,CMP004
T038246,C09347,2025-10-18 01:00:00,CH01,CMP001
T038247,C09347,2025-10-27 03:00:00,CH02,CMP003
T038248,C09347,2025-11-04 03:00:00,CH02,CMP003
T038249,C09349,2025-10-13 08:00:00,CH01,CMP002
T038250,C09350,2025-04-22 23:00:00,CH02,CMP003
T038251,C09350,2025-04-25 13:00:00,CH01,CMP002
T038252,C09351,2025-08-03 05:00:00,CH02,CMP004
T038253,C09351,2025-08-03 23:00:00,CH01,CMP001
T038254,C09351,2025-08-06 14:00:00,CH02,CMP003
T038255,C09351,2025-08-06 16:00:00,CH02,CMP003
T038256,C09352,2025-03-08 17:00:00,CH05,
T038257,C09352,2025-03-10 23:00:00,CH01,CMP002
T038258,C09352,2025-03-19 22:00:00,CH02,CMP003
T038259,C09352,2025-03-19 23:00:00,CH02,CMP003
T038260,C09352,2025-03-20 19:00:00,CH01,CMP001
T038261,C09352,2025-04-12 10:00:00,CH02,CMP004
T038262,C09352,2025-04-14 13:00:00,CH01,CMP001
T038263,C09352,2025-05-19 08:00:00,CH01,CMP001
T038264,C09352,2025-06-05 23:00:00,CH05,
T038265,C09352,2025-07-28 08:00:00,CH03,CMP005
T038266,C09352,2025-08-30 03:00:00,CH04,
T038267,C09352,2025-09-04 00:00:00,CH01,CMP001
T038268,C09352,2025-09-15 17:00:00,CH02,CMP003
T038269,C09354,2025-02-18 23:00:00,CH02,CMP003
T038270,C09354,2025-02-19 23:00:00,CH01,CMP001
T038271,C09354,2025-02-20 11:00:00,CH03,CMP005
T038272,C09354,2025-02-22 06:00:00,CH02,CMP004
T038273,C09355,2025-08-16 04:00:00,CH02,CMP004
T038274,C09355,2025-08-24 13:00:00,CH02,CMP004
T038275,C09355,2025-09-09 14:00:00,CH03,CMP005
T038276,C09355,2025-09-17 06:00:00,CH01,CMP001
T038277,C09355,2025-09-21 13:00:00,CH04,
T038278,C09355,2025-09-24 12:00:00,CH04,
T038279,C09356,2025-10-09 10:00:00,CH02,CMP003
T038280,C09356,2025-10-12 00:00:00,CH01,CMP002
T038281,C09356,2025-10-14 02:00:00,CH02,CMP004
T038282,C09357,2025-02-26 11:00:00,CH02,CMP004
T038283,C09357,2025-03-29 03:00:00,CH03,CMP005
T038284,C09359,2025-03-08 03:00:00,CH02,CMP004
T038285,C09359,2025-03-17 20:00:00,CH02,CMP004
T038286,C09359,2025-05-05 07:00:00,CH02,CMP003
T038287,C09359,2025-05-18 13:00:00,CH02,CMP003
T038288,C09359,2025-05-19 11:00:00,CH01,CMP001
T038289,C09359,2025-05-23 04:00:00,CH02,CMP003
T038290,C09359,2025-05-25 12:00:00,CH05,
T038291,C09359,2025-05-26 10:00:00,CH05,
T038292,C09359,2025-07-08 02:00:00,CH02,CMP004
T038293,C09359,2025-07-21 06:00:00,CH02,CMP003
T038294,C09359,2025-08-11 02:00:00,CH01,CMP001
T038295,C09359,2025-08-16 11:00:00,CH03,CMP005
T038296,C09359,2025-08-21 22:00:00,CH02,CMP003
T038297,C09359,2025-09-11 11:00:00,CH02,CMP003
T038298,C09359,2025-09-16 12:00:00,CH03,CMP005
T038299,C09359,2025-09-16 14:00:00,CH02,CMP004
T038300,C09359,2025-09-18 22:00:00,CH05,
T038301,C09359,2025-09-20 02:00:00,CH01,CMP001
T038302,C09359,2025-09-20 21:00:00,CH04,
T038303,C09360,2025-01-20 13:00:00,CH01,CMP002
T038304,C09360,2025-01-21 09:00:00,CH02,CMP003
T038305,C09360,2025-01-23 06:00:00,CH01,CMP001
T038306,C09361,2025-02-27 09:00:00,CH01,CMP001
T038307,C09363,2025-02-17 06:00:00,CH02,CMP004
T038308,C09363,2025-02-19 04:00:00,CH01,CMP002
T038309,C09363,2025-02-19 23:00:00,CH01,CMP001
T038310,C09363,2025-02-22 03:00:00,CH03,CMP005
T038311,C09363,2025-02-23 08:00:00,CH01,CMP002
T038312,C09364,2025-02-07 05:00:00,CH02,CMP004
T038313,C09364,2025-02-12 15:00:00,CH02,CMP003
T038314,C09364,2025-02-16 09:00:00,CH05,
T038315,C09364,2025-02-16 10:00:00,CH02,CMP003
T038316,C09365,2025-02-28 11:00:00,CH03,CMP005
T038317,C09365,2025-03-02 05:00:00,CH05,
T038318,C09365,2025-03-12 11:00:00,CH03,CMP005
T038319,C09365,2025-03-19 00:00:00,CH05,
T038320,C09365,2025-03-23 01:00:00,CH01,CMP002
T038321,C09365,2025-03-28 08:00:00,CH03,CMP005
T038322,C09365,2025-04-05 22:00:00,CH05,
T038323,C09365,2025-04-06 02:00:00,CH02,CMP004
T038324,C09365,2025-04-13 17:00:00,CH04,
T038325,C09365,2025-04-19 21:00:00,CH02,CMP003
T038326,C09365,2025-04-25 07:00:00,CH03,CMP005
T038327,C09366,2025-08-27 14:00:00,CH01,CMP002
T038328,C09367,2025-07-06 02:00:00,CH02,CMP004
T038329,C09368,2025-01-29 03:00:00,CH04,
T038330,C09368,2025-02-01 02:00:00,CH02,CMP004
T038331,C09368,2025-02-03 00:00:00,CH01,CMP002
T038332,C09368,2025-02-03 04:00:00,CH01,CMP001
T038333,C09368,2025-02-04 02:00:00,CH05,
T038334,C09369,2025-06-11 01:00:00,CH04,
T038335,C09369,2025-06-22 05:00:00,CH01,CMP001
T038336,C09369,2025-06-25 00:00:00,CH01,CMP001
T038337,C09370,2025-09-30 19:00:00,CH02,CMP004
T038338,C09370,2025-10-01 08:00:00,CH05,
T038339,C09370,2025-10-03 04:00:00,CH01,CMP001
T038340,C09370,2025-10-04 11:00:00,CH01,CMP001
T038341,C09370,2025-10-04 19:00:00,CH02,CMP004
T038342,C09371,2025-09-17 15:00:00,CH04,
T038343,C09371,2025-09-24 06:00:00,CH02,CMP004
T038344,C09371,2025-09-26 23:00:00,CH01,CMP001
T038345,C09371,2025-10-19 08:00:00,CH05,
T038346,C09371,2025-10-26 03:00:00,CH04,
T038347,C09372,2025-07-29 14:00:00,CH04,
T038348,C09372,2025-07-30 19:00:00,CH05,
T038349,C09372,2025-08-02 12:00:00,CH01,CMP002
T038350,C09372,2025-08-04 15:00:00,CH01,CMP002
T038351,C09375,2025-04-06 13:00:00,CH01,CMP001
T038352,C09375,2025-04-10 22:00:00,CH04,
T038353,C09375,2025-04-13 10:00:00,CH01,CMP002
T038354,C09375,2025-04-13 12:00:00,CH01,CMP002
T038355,C09376,2025-09-29 23:00:00,CH04,
T038356,C09376,2025-10-02 10:00:00,CH02,CMP004
T038357,C09376,2025-10-03 06:00:00,CH04,
T038358,C09376,2025-10-04 16:00:00,CH01,CMP002
T038359,C09376,2025-10-05 04:00:00,CH04,
T038360,C09376,2025-10-11 02:00:00,CH02,CMP003
T038361,C09376,2025-11-19 09:00:00,CH04,
T038362,C09376,2025-11-20 18:00:00,CH01,CMP002
T038363,C09376,2025-11-20 19:00:00,CH01,CMP001
T038364,C09376,2025-11-21 22:00:00,CH02,CMP003
T038365,C09376,2025-11-25 03:00:00,CH01,CMP001
T038366,C09376,2025-11-27 14:00:00,CH01,CMP001
T038367,C09376,2025-12-10 02:00:00,CH01,CMP002
T038368,C09377,2025-08-20 20:00:00,CH02,CMP003
T038369,C09377,2025-08-23 17:00:00,CH03,CMP005
T038370,C09377,2025-08-26 03:00:00,CH05,
T038371,C09377,2025-08-28 04:00:00,CH03,CMP005
T038372,C09378,2025-08-18 13:00:00,CH02,CMP004
T038373,C09378,2025-08-22 11:00:00,CH04,
T038374,C09378,2025-08-23 13:00:00,CH05,
T038375,C09379,2025-09-12 12:00:00,CH01,CMP001
T038376,C09379,2025-10-01 11:00:00,CH05,
T038377,C09379,2025-10-03 14:00:00,CH01,CMP001
T038378,C09379,2025-10-08 09:00:00,CH04,
T038379,C09380,2025-03-05 09:00:00,CH01,CMP001
T038380,C09380,2025-03-07 05:00:00,CH02,CMP004
T038381,C09380,2025-03-08 04:00:00,CH01,CMP002
T038382,C09380,2025-03-10 19:00:00,CH02,CMP003
T038383,C09383,2025-04-17 19:00:00,CH04,
T038384,C09384,2025-03-25 16:00:00,CH02,CMP004
T038385,C09384,2025-03-31 17:00:00,CH02,CMP003
T038386,C09384,2025-04-05 02:00:00,CH04,
T038387,C09385,2025-08-20 10:00:00,CH01,CMP001
T038388,C09385,2025-08-27 20:00:00,CH05,
T038389,C09385,2025-09-15 08:00:00,CH01,CMP001
T038390,C09385,2025-09-18 18:00:00,CH02,CMP003
T038391,C09385,2025-09-24 21:00:00,CH04,
T038392,C09385,2025-09-26 16:00:00,CH01,CMP002
T038393,C09385,2025-10-10 10:00:00,CH05,
T038394,C09385,2025-10-16 13:00:00,CH02,CMP004
T038395,C09385,2025-10-16 19:00:00,CH02,CMP004
T038396,C09385,2025-10-26 10:00:00,CH02,CMP003
T038397,C09385,2025-10-28 20:00:00,CH01,CMP001
T038398,C09385,2025-10-31 03:00:00,CH01,CMP002
T038399,C09385,2025-11-02 07:00:00,CH05,
T038400,C09385,2025-11-03 07:00:00,CH04,
T038401,C09385,2025-11-11 15:00:00,CH01,CMP001
T038402,C09385,2025-11-13 01:00:00,CH04,
T038403,C09385,2025-11-15 18:00:00,CH01,CMP001
T038404,C09385,2025-11-20 05:00:00,CH01,CMP001
T038405,C09385,2025-11-24 20:00:00,CH02,CMP004
T038406,C09386,2025-08-19 22:00:00,CH01,CMP002
T038407,C09386,2025-08-20 02:00:00,CH01,CMP002
T038408,C09387,2025-08-14 19:00:00,CH02,CMP004
T038409,C09387,2025-08-17 06:00:00,CH01,CMP001
T038410,C09387,2025-08-18 22:00:00,CH04,
T038411,C09388,2025-02-24 08:00:00,CH01,CMP002
T038412,C09389,2025-02-04 19:00:00,CH03,CMP005
T038413,C09389,2025-02-04 23:00:00,CH01,CMP001
T038414,C09389,2025-02-10 12:00:00,CH01,CMP002
T038415,C09389,2025-02-10 15:00:00,CH04,
T038416,C09389,2025-02-10 18:00:00,CH02,CMP004
T038417,C09390,2025-04-01 10:00:00,CH04,
T038418,C09390,2025-04-13 16:00:00,CH02,CMP003
T038419,C09390,2025-04-18 12:00:00,CH03,CMP005
T038420,C09391,2025-09-04 23:00:00,CH05,
T038421,C09391,2025-09-11 19:00:00,CH02,CMP003
T038422,C09391,2025-09-14 18:00:00,CH04,
T038423,C09391,2025-09-17 12:00:00,CH02,CMP003
T038424,C09391,2025-09-18 12:00:00,CH01,CMP002
T038425,C09391,2025-09-21 13:00:00,CH02,CMP004
T038426,C09391,2025-09-23 08:00:00,CH03,CMP005
T038427,C09391,2025-09-29 08:00:00,CH05,
T038428,C09391,2025-10-02 20:00:00,CH01,CMP001
T038429,C09391,2025-10-04 16:00:00,CH01,CMP002
T038430,C09391,2025-10-07 01:00:00,CH01,CMP001
T038431,C09391,2025-10-12 06:00:00,CH01,CMP001
T038432,C09391,2025-10-20 19:00:00,CH05,
T038433,C09391,2025-10-31 19:00:00,CH02,CMP004
T038434,C09391,2025-11-01 02:00:00,CH05,
T038435,C09392,2025-02-05 01:00:00,CH04,
T038436,C09392,2025-02-08 12:00:00,CH02,CMP003
T038437,C09392,2025-02-21 08:00:00,CH05,
T038438,C09393,2025-07-29 06:00:00,CH03,CMP005
T038439,C09393,2025-07-29 15:00:00,CH02,CMP003
T038440,C09393,2025-07-30 11:00:00,CH01,CMP002
T038441,C09394,2025-03-09 23:00:00,CH02,CMP003
T038442,C09394,2025-04-07 17:00:00,CH05,
T038443,C09394,2025-04-08 12:00:00,CH01,CMP001
T038444,C09394,2025-04-15 11:00:00,CH01,CMP002
T038445,C09394,2025-04-16 01:00:00,CH01,CMP001
T038446,C09394,2025-04-16 09:00:00,CH03,CMP005
T038447,C09394,2025-04-18 07:00:00,CH01,CMP002
T038448,C09394,2025-04-20 01:00:00,CH01,CMP002
T038449,C09394,2025-04-28 07:00:00,CH01,CMP002
T038450,C09394,2025-04-30 14:00:00,CH04,
T038451,C09394,2025-05-15 12:00:00,CH02,CMP003
T038452,C09394,2025-05-30 09:00:00,CH01,CMP001
T038453,C09395,2025-06-23 00:00:00,CH02,CMP003
T038454,C09396,2025-01-16 09:00:00,CH01,CMP001
T038455,C09396,2025-01-18 13:00:00,CH04,
T038456,C09396,2025-01-20 12:00:00,CH01,CMP001
T038457,C09397,2025-03-05 02:00:00,CH04,
T038458,C09397,2025-03-18 20:00:00,CH05,
T038459,C09397,2025-03-22 06:00:00,CH05,
T038460,C09398,2025-11-01 04:00:00,CH04,
T038461,C09398,2025-11-01 19:00:00,CH01,CMP002
T038462,C09398,2025-11-04 08:00:00,CH01,CMP002
T038463,C09398,2025-11-05 23:00:00,CH02,CMP004
T038464,C09399,2025-09-11 17:00:00,CH01,CMP002
T038465,C09399,2025-09-14 03:00:00,CH02,CMP004
T038466,C09399,2025-09-23 00:00:00,CH01,CMP002
T038467,C09400,2025-05-14 17:00:00,CH01,CMP002
T038468,C09400,2025-05-15 11:00:00,CH05,
T038469,C09400,2025-05-16 19:00:00,CH05,
T038470,C09400,2025-05-18 02:00:00,CH04,
T038471,C09402,2025-05-01 15:00:00,CH01,CMP001
T038472,C09402,2025-05-05 05:00:00,CH02,CMP004
T038473,C09402,2025-05-11 03:00:00,CH02,CMP003
T038474,C09402,2025-05-12 12:00:00,CH03,CMP005
T038475,C09403,2025-10-31 19:00:00,CH05,
T038476,C09406,2025-05-22 06:00:00,CH05,
T038477,C09406,2025-05-24 13:00:00,CH01,CMP001
T038478,C09406,2025-05-26 02:00:00,CH01,CMP001
T038479,C09406,2025-05-26 06:00:00,CH02,CMP004
T038480,C09406,2025-05-27 01:00:00,CH01,CMP001
T038481,C09407,2025-06-17 08:00:00,CH05,
T038482,C09407,2025-06-21 07:00:00,CH04,
T038483,C09407,2025-06-22 04:00:00,CH01,CMP002
T038484,C09407,2025-06-23 19:00:00,CH02,CMP004
T038485,C09407,2025-06-23 23:00:00,CH04,
T038486,C09407,2025-06-24 00:00:00,CH01,CMP001
T038487,C09409,2025-04-10 17:00:00,CH05,
T038488,C09409,2025-04-15 15:00:00,CH02,CMP004
T038489,C09409,2025-04-17 07:00:00,CH01,CMP002
T038490,C09409,2025-04-21 13:00:00,CH02,CMP003
T038491,C09409,2025-04-22 13:00:00,CH02,CMP003
T038492,C09409,2025-04-24 02:00:00,CH01,CMP002
T038493,C09409,2025-05-05 21:00:00,CH02,CMP003
T038494,C09409,2025-05-08 16:00:00,CH02,CMP003
T038495,C09409,2025-05-13 16:00:00,CH04,
T038496,C09409,2025-05-15 00:00:00,CH01,CMP001
T038497,C09409,2025-05-16 22:00:00,CH03,CMP005
T038498,C09410,2025-11-17 05:00:00,CH05,
T038499,C09411,2025-01-24 14:00:00,CH04,
T038500,C09411,2025-01-25 20:00:00,CH02,CMP003
T038501,C09411,2025-01-26 05:00:00,CH05,
T038502,C09411,2025-01-26 07:00:00,CH04,
T038503,C09412,2025-06-07 07:00:00,CH02,CMP004
T038504,C09412,2025-06-07 14:00:00,CH02,CMP003
T038505,C09412,2025-06-09 22:00:00,CH01,CMP001
T038506,C09412,2025-06-10 15:00:00,CH05,
T038507,C09412,2025-06-13 00:00:00,CH01,CMP002
T038508,C09412,2025-06-13 22:00:00,CH04,
T038509,C09413,2025-11-06 15:00:00,CH05,
T038510,C09413,2025-11-07 19:00:00,CH01,CMP001
T038511,C09413,2025-11-08 20:00:00,CH02,CMP003
T038512,C09413,2025-11-11 17:00:00,CH02,CMP003
T038513,C09414,2025-07-25 16:00:00,CH02,CMP004
T038514,C09416,2025-11-30 04:00:00,CH01,CMP001
T038515,C09416,2025-12-07 11:00:00,CH01,CMP001
T038516,C09416,2025-12-10 22:00:00,CH04,
T038517,C09416,2025-12-15 15:00:00,CH02,CMP003
T038518,C09416,2025-12-16 00:00:00,CH02,CMP003
T038519,C09416,2025-12-17 04:00:00,CH05,
T038520,C09417,2025-02-07 11:00:00,CH04,
T038521,C09417,2025-02-08 08:00:00,CH02,CMP004
T038522,C09417,2025-02-09 05:00:00,CH05,
T038523,C09417,2025-02-11 21:00:00,CH01,CMP002
T038524,C09418,2025-11-06 22:00:00,CH01,CMP001
T038525,C09418,2025-11-07 14:00:00,CH02,CMP003
T038526,C09418,2025-11-10 06:00:00,CH02,CMP004
T038527,C09418,2025-11-15 01:00:00,CH01,CMP001
T038528,C09418,2025-11-15 21:00:00,CH01,CMP002
T038529,C09419,2025-03-03 13:00:00,CH05,
T038530,C09419,2025-03-06 02:00:00,CH02,CMP003
T038531,C09419,2025-03-07 09:00:00,CH01,CMP001
T038532,C09420,2025-07-17 07:00:00,CH01,CMP002
T038533,C09420,2025-07-17 19:00:00,CH03,CMP005
T038534,C09420,2025-07-19 14:00:00,CH02,CMP004
T038535,C09421,2025-05-31 13:00:00,CH05,
T038536,C09421,2025-06-07 09:00:00,CH02,CMP003
T038537,C09421,2025-06-10 03:00:00,CH04,
T038538,C09421,2025-06-10 12:00:00,CH05,
T038539,C09422,2025-07-18 13:00:00,CH01,CMP002
T038540,C09422,2025-07-27 06:00:00,CH01,CMP002
T038541,C09422,2025-07-30 07:00:00,CH01,CMP002
T038542,C09422,2025-08-01 03:00:00,CH05,
T038543,C09422,2025-08-02 02:00:00,CH02,CMP004
T038544,C09422,2025-08-03 22:00:00,CH01,CMP001
T038545,C09422,2025-08-06 20:00:00,CH01,CMP001
T038546,C09422,2025-10-07 21:00:00,CH01,CMP001
T038547,C09423,2025-04-08 06:00:00,CH01,CMP002
T038548,C09425,2025-09-09 21:00:00,CH04,
T038549,C09425,2025-09-11 00:00:00,CH04,
T038550,C09425,2025-09-12 08:00:00,CH05,
T038551,C09426,2025-06-02 05:00:00,CH01,CMP001
T038552,C09426,2025-06-07 10:00:00,CH02,CMP003
T038553,C09426,2025-06-18 08:00:00,CH02,CMP003
T038554,C09426,2025-06-18 22:00:00,CH05,
T038555,C09426,2025-06-26 05:00:00,CH02,CMP004
T038556,C09427,2025-04-03 00:00:00,CH01,CMP002
T038557,C09427,2025-04-05 21:00:00,CH05,
T038558,C09428,2025-08-19 07:00:00,CH01,CMP002
T038559,C09429,2025-12-21 14:00:00,CH02,CMP003
T038560,C09429,2025-12-23 00:00:00,CH01,CMP001
T038561,C09429,2025-12-23 21:00:00,CH01,CMP002
T038562,C09429,2025-12-26 16:00:00,CH01,CMP001
T038563,C09430,2025-12-11 17:00:00,CH01,CMP001
T038564,C09431,2025-06-15 04:00:00,CH02,CMP004
T038565,C09431,2025-06-26 08:00:00,CH04,
T038566,C09431,2025-07-07 10:00:00,CH02,CMP003
T038567,C09431,2025-07-10 00:00:00,CH02,CMP003
T038568,C09431,2025-07-30 13:00:00,CH02,CMP003
T038569,C09431,2025-09-03 16:00:00,CH01,CMP002
T038570,C09431,2025-09-06 10:00:00,CH04,
T038571,C09431,2025-11-01 23:00:00,CH01,CMP001
T038572,C09432,2025-03-02 07:00:00,CH02,CMP004
T038573,C09432,2025-03-04 01:00:00,CH02,CMP003
T038574,C09432,2025-03-06 07:00:00,CH01,CMP001
T038575,C09432,2025-03-07 11:00:00,CH01,CMP002
T038576,C09432,2025-03-10 04:00:00,CH05,
T038577,C09433,2025-08-26 13:00:00,CH03,CMP005
T038578,C09433,2025-08-30 19:00:00,CH05,
T038579,C09433,2025-09-02 03:00:00,CH01,CMP002
T038580,C09433,2025-09-18 01:00:00,CH01,CMP001
T038581,C09433,2025-11-12 12:00:00,CH02,CMP003
T038582,C09433,2025-11-22 10:00:00,CH01,CMP002
T038583,C09433,2025-11-26 13:00:00,CH01,CMP002
T038584,C09434,2025-02-08 00:00:00,CH01,CMP001
T038585,C09434,2025-02-18 21:00:00,CH04,
T038586,C09434,2025-02-28 17:00:00,CH04,
T038587,C09434,2025-03-04 10:00:00,CH04,
T038588,C09435,2025-05-19 17:00:00,CH04,
T038589,C09435,2025-05-20 22:00:00,CH01,CMP001
T038590,C09435,2025-05-21 09:00:00,CH04,
T038591,C09435,2025-05-21 11:00:00,CH01,CMP001
T038592,C09436,2025-08-12 07:00:00,CH02,CMP004
T038593,C09436,2025-08-14 14:00:00,CH02,CMP003
T038594,C09436,2025-08-16 02:00:00,CH02,CMP003
T038595,C09436,2025-08-18 20:00:00,CH01,CMP002
T038596,C09437,2025-12-09 22:00:00,CH01,CMP001
T038597,C09437,2025-12-10 01:00:00,CH05,
T038598,C09437,2025-12-11 02:00:00,CH01,CMP001
T038599,C09437,2025-12-13 01:00:00,CH04,
T038600,C09438,2025-04-28 15:00:00,CH03,CMP005
T038601,C09438,2025-05-14 05:00:00,CH01,CMP002
T038602,C09438,2025-05-23 02:00:00,CH02,CMP003
T038603,C09438,2025-05-24 21:00:00,CH05,
T038604,C09438,2025-05-28 23:00:00,CH02,CMP003
T038605,C09439,2025-09-23 17:00:00,CH01,CMP001
T038606,C09439,2025-09-24 15:00:00,CH02,CMP003
T038607,C09439,2025-09-27 05:00:00,CH01,CMP002
T038608,C09439,2025-09-27 18:00:00,CH01,CMP001
T038609,C09440,2025-10-17 04:00:00,CH04,
T038610,C09440,2025-10-29 09:00:00,CH02,CMP004
T038611,C09441,2025-03-20 10:00:00,CH02,CMP003
T038612,C09441,2025-04-01 22:00:00,CH05,
T038613,C09441,2025-04-08 16:00:00,CH03,CMP005
T038614,C09441,2025-04-11 22:00:00,CH01,CMP002
T038615,C09441,2025-04-12 05:00:00,CH05,
T038616,C09442,2025-02-03 03:00:00,CH04,
T038617,C09442,2025-02-04 19:00:00,CH02,CMP003
T038618,C09442,2025-02-05 01:00:00,CH01,CMP001
T038619,C09443,2025-12-05 16:00:00,CH05,
T038620,C09443,2025-12-08 03:00:00,CH01,CMP002
T038621,C09443,2025-12-10 19:00:00,CH01,CMP002
T038622,C09443,2025-12-11 09:00:00,CH02,CMP004
T038623,C09445,2025-12-09 04:00:00,CH01,CMP001
T038624,C09445,2025-12-18 17:00:00,CH03,CMP005
T038625,C09445,2025-12-23 06:00:00,CH04,
T038626,C09445,2025-12-23 15:00:00,CH02,CMP004
T038627,C09446,2025-02-20 11:00:00,CH03,CMP005
T038628,C09446,2025-02-21 11:00:00,CH02,CMP004
T038629,C09447,2025-10-13 13:00:00,CH02,CMP004
T038630,C09447,2025-10-22 21:00:00,CH04,
T038631,C09447,2025-10-25 06:00:00,CH01,CMP001
T038632,C09447,2025-10-29 20:00:00,CH02,CMP004
T038633,C09447,2025-10-31 18:00:00,CH04,
T038634,C09447,2025-11-11 16:00:00,CH03,CMP005
T038635,C09447,2025-11-11 20:00:00,CH01,CMP002
T038636,C09447,2025-11-12 03:00:00,CH01,CMP002
T038637,C09447,2025-11-24 21:00:00,CH02,CMP003
T038638,C09447,2025-11-29 01:00:00,CH01,CMP002
T038639,C09447,2025-12-01 07:00:00,CH05,
T038640,C09447,2025-12-02 16:00:00,CH01,CMP001
